Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
81,359.479314,56.640537,359.479137,56.640617,773,71,772.645,71.304,1,+47129.3,1.0000,+548.925,adu,-11.6832,+0.0126,1,E,6986.112549,6992.494957,6986.346582,6988.766113,6986.469803,0.000000,41.539343,42.288916,6,6,6,0,9,15,113.84,0,458,3.95,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
82,359.551143,56.641926,359.551014,56.642060,919,73,918.747,73.499,1,+105372,1.0000,+604.936,adu,-12.5568,+0.0062,1,E,6977.912598,6958.902169,6979.099964,6970.708496,6979.236081,0.000000,43.636252,42.826113,6,6,6,0,9,15,113.84,0,459,4.06,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
83,359.204173,56.638536,359.204193,56.638554,214,77,214.043,77.064,1,+1.45801e+06,1.0000,+1802.70,adu,-15.4094,+0.0013,1,E,7088.120605,7031.518443,7159.998956,7000.725586,7166.434126,0.000000,303.969484,112.126816,6,6,6,0,9,15,113.84,0,452,4.51,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
84,359.299632,56.639864,359.299581,56.639883,408,77,407.898,77.076,1,+23510.9,1.0000,+1222.20,adu,-10.9282,+0.0564,1,E,7010.401611,6987.734476,7195.011428,7007.258789,7222.902975,0.000000,634.855595,101.434814,6,6,6,0,9,15,113.84,0,446,13.14,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
85,359.326228,56.639678,359.326596,56.639816,462,75,462.760,75.492,1,+13527.3,1.0000,+527.690,adu,-10.3280,+0.0424,1,E,6988.953125,7001.175840,6989.071860,7006.035156,6989.201628,0.000000,42.636786,43.182412,6,6,6,0,9,15,113.84,0,459,3.67,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
86,359.403463,56.641224,359.403389,56.641324,619,77,618.859,77.373,1,+34442.3,1.0000,+769.486,adu,-11.3427,+0.0243,1,E,7005.707031,6989.003541,7024.747868,6992.142578,7025.360567,0.000000,92.884973,62.541035,6,6,6,0,9,15,113.84,0,451,3.92,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
87,359.525489,56.643255,359.525469,56.642965,867,79,866.935,77.933,1,+12901.6,1.0000,+542.633,adu,-10.2766,+0.0457,1,E,6971.976563,6956.447159,6976.110716,6976.138184,6976.266701,0.000000,46.702388,44.525928,6,6,6,0,9,15,113.84,0,460,0.26,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
88,359.390153,56.641597,359.390200,56.641646,592,79,592.099,79.179,1,+86625.3,1.0000,+828.697,adu,-12.3441,+0.0104,1,E,7025.501465,7028.017029,7036.252702,6992.033691,7036.617119,0.000000,71.692248,64.877627,6,6,6,0,9,15,113.84,0,451,3.85,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
89,359.196715,56.640056,359.196673,56.640092,199,83,198.918,83.135,1,+331026,1.0000,+2413.26,adu,-13.7997,+0.0079,1,E,7080.229980,7056.874117,7447.979763,6997.172363,7576.293270,0.000000,1390.000431,196.279209,6,6,6,0,9,15,113.84,0,451,3.83,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
90,359.621452,56.644612,359.621935,56.642046,1062,80,1062.792,70.512,1,+47873.4,1.0000,+1370.97,adu,-11.7002,+0.0311,1,E,7022.612793,7007.960449,7106.152077,6978.941895,7112.041858,0.000000,289.703532,113.344883,6,6,6,0,9,15,113.84,0,451,3.72,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
91,359.364071,56.641260,359.365407,56.638460,539,79,541.469,68.607,1,+155732,1.0000,+2023.60,adu,-12.9809,+0.0141,1,E,7053.812500,7005.458659,7137.805891,6994.779297,7141.470420,0.000000,229.006869,166.070215,6,6,6,0,9,15,113.84,0,447,92.56,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
92,359.444745,56.643096,359.444964,56.643128,703,82,703.447,82.106,1,+123353,1.0000,+1884.71,adu,-12.7279,+0.0166,1,E,7040.403809,7012.617148,7220.485186,6997.452637,7242.108372,0.000000,559.848292,154.901865,6,6,6,0,9,15,113.84,0,446,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
93,359.224801,56.639643,359.224710,56.639831,256,80,255.833,80.697,1,+1.46004e+06,1.0000,+3779.15,adu,-15.4109,+0.0028,1,E,7156.140625,7124.662352,8070.466735,7009.867188,8622.792883,0.000000,3039.883191,299.478320,6,6,6,0,9,15,113.84,0,445,4.58,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
94,359.230163,56.640803,359.230254,56.640783,267,84,267.183,83.921,1,+1.02726e+06,1.0000,+5585.93,adu,-15.0292,+0.0059,1,E,7137.591309,7041.696921,8380.223466,7008.467773,9326.835508,0.000000,4098.736107,459.214199,6,6,6,0,9,15,113.84,0,443,4.03,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
95,359.309413,56.641351,359.309168,56.641357,428,82,427.504,82.034,1,+67827.1,1.0000,+1801.54,adu,-12.0785,+0.0288,1,E,7028.203613,6965.564609,7214.012925,7007.390137,7239.312110,0.000000,605.373615,149.156943,6,6,6,0,9,15,113.84,0,447,4.04,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
96,359.148495,56.639355,359.148350,56.639564,101,83,100.727,83.779,1,+63881.4,1.0000,+678.513,adu,-12.0134,+0.0115,1,E,7016.473633,7002.903186,7021.571066,6999.302246,7021.813500,0.000000,58.413870,52.723145,6,6,6,0,9,15,113.84,0,450,4.21,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
97,359.354136,56.643300,359.354056,56.643347,519,87,518.842,87.180,1,+714139,1.0000,+1125.18,adu,-14.6345,+0.0017,1,E,7039.083984,7028.429488,7045.708213,6997.343262,7045.998076,0.000000,63.982035,62.244570,6,6,6,0,9,15,113.84,0,453,3.91,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
98,359.412242,56.643233,359.412161,56.643497,637,84,636.860,84.979,1,+287862,1.0000,+849.584,adu,-13.6480,+0.0032,1,E,7010.152832,6985.688904,7033.340408,6995.406738,7034.247860,0.000000,113.112136,55.105957,6,6,6,0,9,15,113.84,0,446,4.28,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
99,359.429970,56.643184,359.430103,56.643161,673,83,673.268,82.907,1,+27454.1,1.0000,+906.211,adu,-11.0965,+0.0358,1,E,7016.699707,6988.358093,7046.553465,6996.442871,7047.580963,0.000000,120.473516,74.614629,6,6,6,0,9,15,113.84,0,451,3.61,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
100,359.211956,56.640545,359.211877,56.640550,230,84,229.840,84.024,1,+31196.3,1.0000,+2185.27,adu,-11.2353,+0.0761,1,E,7057.880371,7032.526188,7251.913374,7003.716797,7277.916887,0.000000,615.358628,182.415156,6,6,6,0,9,15,113.84,0,451,0.92,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
101,359.250843,56.640821,359.250705,56.640895,309,83,308.727,83.281,1,+24158.7,1.0000,+680.774,adu,-10.9577,+0.0306,1,E,7007.456543,6988.051921,7018.482034,7004.459473,7018.795681,0.000000,66.427235,55.483145,6,6,6,0,9,15,113.84,0,449,3.88,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
102,359.266097,56.641032,359.266150,56.641091,340,83,340.114,83.214,1,+13272.1,1.0000,+492.816,adu,-10.3074,+0.0403,1,E,6985.969727,6977.151224,6987.476040,7004.116699,6987.596927,0.000000,41.147499,40.173555,6,6,6,0,9,15,113.84,0,456,3.86,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
103,359.303459,56.642355,359.303216,56.642479,416,86,415.517,86.470,1,+203362,1.0000,+1651.16,adu,-13.2707,+0.0088,1,E,7041.342285,7006.087250,7116.077374,7006.740234,7119.772449,0.000000,229.609975,132.875498,6,6,6,0,9,15,113.84,0,446,3.88,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
104,359.498849,56.644567,359.498911,56.644647,813,85,813.132,85.294,1,+57886.3,1.0000,+656.956,adu,-11.9064,+0.0123,1,E,6995.011963,6976.652733,7004.279573,6986.342285,7004.602370,0.000000,67.321893,51.115596,6,6,6,0,9,15,113.84,0,444,4.08,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
105,359.108600,56.639574,359.108300,56.639686,20,86,19.402,86.427,1,+91498.5,1.0000,+630.071,adu,-12.4035,+0.0075,1,E,6996.935547,6977.733410,7000.821608,7005.721680,7000.993818,0.000000,49.158587,46.319775,6,6,6,0,9,15,113.84,0,454,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
106,359.178444,56.641148,359.178421,56.641409,162,88,161.977,88.962,1,+137628,1.0000,+685.300,adu,-12.8468,+0.0054,1,E,7018.183594,7033.547677,7022.010283,6994.904297,7022.291111,0.000000,62.871509,48.234453,6,6,6,0,9,15,113.84,0,449,4.16,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
107,359.339888,56.642570,359.339728,56.642720,490,85,489.690,85.561,1,+15114.5,1.0000,+630.827,adu,-10.4485,+0.0453,1,E,6996.761719,6984.246293,7014.291149,7001.166992,7014.999039,0.000000,99.766791,51.783027,6,6,6,0,9,15,113.84,0,448,4.04,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
108,359.316230,56.643069,359.316259,56.643343,442,88,442.082,89.008,1,+62784.8,1.0000,+793.423,adu,-11.9946,+0.0137,1,E,7008.257813,6997.851505,7030.135928,7007.368164,7030.834998,0.000000,99.254946,63.019287,6,6,6,0,9,15,113.84,0,449,3.95,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
109,359.316626,56.645243,359.316224,56.643346,443,96,442.012,89.021,1,+62876.2,1.0000,+793.481,adu,-11.9962,+0.0137,1,E,7008.257813,6997.851505,7030.135928,7006.859375,7030.834998,0.000000,99.254946,63.019287,6,6,6,0,9,15,113.84,0,449,3.68,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
110,359.590375,56.646166,359.591545,56.645391,999,87,1001.318,84.091,1,+11289.9,1.0000,+612.312,adu,-10.1317,+0.0589,1,E,6980.683105,6986.797574,6980.236987,6974.319336,6980.405701,0.000000,48.585457,50.547168,6,6,6,0,9,15,113.84,0,455,2.66,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
111,359.289571,56.644607,359.287760,56.644055,388,95,384.273,93.054,1,+224452,1.0000,+1212.71,adu,-13.3778,+0.0059,1,E,7034.030518,7015.567562,7067.401889,7005.079102,7068.474053,0.000000,123.247209,93.428975,6,6,6,0,9,15,113.84,0,448,3.96,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
112,359.286655,56.643754,359.287773,56.644045,382,92,384.297,93.017,1,+224329,1.0000,+1212.66,adu,-13.3772,+0.0059,1,E,7034.030518,7015.567562,7067.401889,7005.160156,7068.474053,0.000000,123.247209,93.428975,6,6,6,0,9,15,113.84,0,448,4.22,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
113,359.462353,56.646024,359.464797,56.648946,739,92,744.204,102.668,1,+2.66920e+06,1.0000,+3493.47,adu,-16.0660,+0.0014,1,E,7203.693848,7091.295598,7309.798559,6994.295898,7315.632654,0.000000,292.435923,258.197500,6,6,6,0,9,15,113.84,0,444,3.70,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
114,359.174935,56.642453,359.178429,56.641409,155,93,161.993,88.962,1,+137628,1.0000,+685.300,adu,-12.8468,+0.0054,1,E,7018.183594,7033.547677,7022.010283,6994.717285,7022.291111,0.000000,62.871509,48.234453,6,6,6,0,9,15,113.84,0,449,4.03,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
115,359.616373,56.648894,359.616615,56.648788,1052,96,1052.483,95.598,1,+52431.4,1.0000,+628.031,adu,-11.7990,+0.0130,1,E,6979.228027,6978.303062,6989.000886,6978.435547,6989.322144,0.000000,67.087062,48.954326,6,6,6,0,9,15,113.84,0,449,4.14,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
116,359.465700,56.648504,359.464777,56.648944,746,101,744.161,102.663,1,+2.66920e+06,1.0000,+3493.47,adu,-16.0660,+0.0014,1,E,7203.693848,7091.295598,7309.798559,6994.049805,7315.632654,0.000000,292.435923,258.197500,6,6,6,0,9,15,113.84,0,444,5.98,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
117,359.623294,56.648157,359.623402,56.648141,1066,93,1066.218,92.937,1,+26641.4,1.0000,+946.030,adu,-11.0639,+0.0386,1,E,6998.569824,6981.625113,7043.997389,6980.969727,7045.767700,0.000000,158.110933,77.988066,6,6,6,0,9,15,113.84,0,448,4.13,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
118,359.249734,56.643517,359.250641,56.640894,307,93,308.597,83.280,1,+24235.1,1.0000,+680.830,adu,-10.9611,+0.0305,1,E,7007.456543,6988.051921,7018.482034,7004.139160,7018.795681,0.000000,66.427235,55.483145,6,6,6,0,9,15,113.84,0,449,3.99,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
119,359.413102,56.646226,359.412213,56.643494,639,95,636.963,84.965,1,+287669,1.0000,+849.470,adu,-13.6472,+0.0032,1,E,7010.152832,6985.688904,7033.340408,6999.660645,7034.247860,0.000000,113.112136,55.105957,6,6,6,0,9,15,113.84,0,446,4.14,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
120,359.135037,56.642681,359.135038,56.642708,74,96,74.004,96.101,1,+36591.3,1.0000,+555.958,adu,-11.4084,+0.0165,1,E,6995.875000,6957.213905,6994.387855,7002.272461,6994.533500,0.000000,45.187086,43.794902,6,6,6,0,9,15,113.84,0,459,4.02,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
121,359.486887,56.648219,359.486871,56.648342,789,99,788.979,99.456,1,+216808,1.0000,+857.311,adu,-13.3402,+0.0043,1,E,7015.104004,6987.064485,7024.735154,6988.323730,7025.062616,0.000000,67.905015,60.231631,6,6,6,0,9,15,113.84,0,447,3.97,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
122,359.558761,56.648790,359.558724,56.648925,935,98,934.935,98.496,1,+84734.2,1.0000,+2148.60,adu,-12.3201,+0.0275,1,E,6995.871338,6968.377492,7221.405761,6974.524414,7253.141704,0.000000,678.521239,178.163057,6,6,6,0,9,15,113.84,0,448,4.03,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
123,359.191083,56.644584,359.191083,56.644686,188,100,188.009,100.376,1,+664242,1.0000,+1525.63,adu,-14.5558,+0.0025,1,E,7079.658691,7052.587212,7144.632515,6995.675781,7147.718372,0.000000,210.246243,107.863330,6,6,6,0,9,15,113.84,0,445,3.90,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
124,359.204927,56.643427,359.205007,56.643272,216,95,216.149,94.424,1,+4040.70,1.0000,+2346.09,adu,-9.0161,+0.6304,1,E,7073.949951,7064.832754,7270.921906,7000.074707,7303.485196,0.000000,689.672115,196.365723,6,6,6,0,9,15,113.84,0,450,3.72,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
125,359.212788,56.643810,359.212848,56.643949,232,96,232.136,96.507,1,+34675.1,1.0000,+1018.83,adu,-11.3500,+0.0319,1,E,7039.072266,6994.469103,7075.392623,7002.921875,7076.848471,0.000000,143.699699,83.831895,6,6,6,0,9,15,113.84,0,448,4.13,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
126,359.220169,56.643915,359.220392,56.643892,247,96,247.449,95.903,1,+27040.7,1.0000,+2158.40,adu,-11.0800,+0.0867,1,E,7051.522949,6988.193687,7230.058738,7005.648438,7251.375029,0.000000,556.218922,180.157285,6,6,6,0,9,15,113.84,0,449,76.67,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
127,359.384029,56.646669,359.384304,56.647279,580,98,580.610,100.238,1,+324718,1.0000,+1856.48,adu,-13.7788,+0.0062,1,E,7056.661621,7002.653507,7193.280719,6999.128906,7204.691872,0.000000,405.786361,147.972363,6,6,6,0,9,15,113.84,0,451,5.26,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
128,359.383994,56.647482,359.384358,56.647279,580,101,580.721,100.234,1,+325086,1.0000,+1856.58,adu,-13.7800,+0.0062,1,E,7056.661621,7002.653507,7193.280719,7000.311035,7204.691872,0.000000,405.786361,147.972363,6,6,6,0,9,15,113.84,0,451,5.84,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
129,359.502669,56.647594,359.502723,56.647604,821,96,821.110,96.035,1,+12717.1,1.0000,+1053.81,adu,-10.2610,+0.0900,1,E,7008.407471,6995.950892,7055.742928,6985.733398,7057.861012,0.000000,173.093265,87.609033,6,6,6,0,9,15,113.84,0,444,3.88,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
130,359.294468,56.645216,359.287760,56.644055,398,97,384.272,93.054,1,+224452,1.0000,+1212.71,adu,-13.3778,+0.0059,1,E,7034.030518,7015.567562,7067.401889,7005.238281,7068.474053,0.000000,123.247209,93.428975,6,6,6,0,9,15,113.84,0,448,20.82,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
131,359.379599,56.646612,359.384319,56.647279,571,98,580.641,100.236,1,+324718,1.0000,+1856.48,adu,-13.7788,+0.0062,1,E,7056.661621,7002.653507,7193.280719,6998.990723,7204.691872,0.000000,405.786361,147.972363,6,6,6,0,9,15,113.84,0,451,4.20,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
132,359.542466,56.649958,359.542101,56.649908,902,103,901.255,102.828,1,+806789,1.0000,+1481.54,adu,-14.7669,+0.0020,1,E,7038.463623,7006.672037,7171.372471,6973.457031,7188.444915,0.000000,495.689510,98.561543,6,6,6,0,9,15,113.84,0,446,4.20,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
133,359.583363,56.649341,359.583322,56.649419,985,99,984.922,99.291,1,+36967.7,1.0000,+608.515,adu,-11.4196,+0.0179,1,E,6978.676514,6950.726941,6981.751901,6974.918457,6981.951883,0.000000,52.903454,48.297070,6,6,6,0,9,15,113.84,0,446,4.26,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
134,359.338726,56.646621,359.338572,56.646935,488,100,487.714,101.163,1,+63519.8,1.0000,+750.518,adu,-12.0073,+0.0128,1,E,7015.547607,6982.841507,7026.448774,7001.824707,7026.851093,0.000000,75.276578,59.164980,6,6,6,0,9,15,113.84,0,448,3.97,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
135,359.358424,56.646609,359.362195,56.647613,528,99,535.746,102.524,1,+120288,1.0000,+1474.32,adu,-12.7006,+0.0133,1,E,7041.915283,7028.333405,7109.457800,6998.761230,7112.799925,0.000000,218.264469,119.871514,6,6,6,0,9,15,113.84,0,446,3.98,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
136,359.446526,56.647727,359.446537,56.647654,707,99,707.017,98.730,1,+21465.8,1.0000,+786.770,adu,-10.8294,+0.0398,1,E,7012.357178,7003.069815,7034.955439,7000.510742,7035.612594,0.000000,96.265969,64.723877,6,6,6,0,9,15,113.84,0,450,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
137,359.104434,56.644121,359.104540,56.644204,12,103,12.223,103.302,1,+137027,1.0000,+692.532,adu,-12.8420,+0.0055,1,E,7005.446777,6965.162983,7008.856559,7002.058105,7009.060907,0.000000,53.587628,48.466309,6,6,6,0,9,15,113.84,0,405,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
138,359.510492,56.649042,359.510382,56.649145,837,101,836.786,101.385,1,+48225.3,1.0000,+646.029,adu,-11.7082,+0.0145,1,E,6992.314453,6981.779297,6996.666393,6983.981934,6996.888745,0.000000,55.842463,50.904951,6,6,6,0,9,15,113.84,0,453,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
139,359.362327,56.647473,359.362119,56.647606,536,102,535.590,102.499,1,+120675,1.0000,+1288.47,adu,-12.7040,+0.0116,1,E,7035.607178,7028.473017,7088.487488,6999.447266,7090.833734,0.000000,182.600517,103.795078,6,6,6,0,9,15,113.84,0,446,3.90,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
140,359.368725,56.647556,359.368662,56.647586,549,102,548.875,102.114,1,+53576.8,1.0000,+787.636,adu,-11.8224,+0.0160,1,E,7007.234863,7001.268402,7080.203030,6999.819824,7086.910851,0.000000,308.616301,62.979648,6,6,6,0,9,15,113.84,0,446,3.89,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
141,359.428258,56.648856,359.428202,56.648966,670,104,669.894,104.410,1,+657221,1.0000,+1028.57,adu,-14.5443,+0.0017,1,E,7022.153809,7022.980535,7025.052195,7002.546875,7025.264818,0.000000,54.717020,53.098369,6,6,6,0,9,15,113.84,0,458,3.93,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
142,359.252032,56.647073,359.252076,56.647130,312,106,312.093,106.208,1,+112301,1.0000,+653.030,adu,-12.6260,+0.0063,1,E,7005.753418,6983.779705,7008.471320,7003.230469,7008.656813,0.000000,51.047856,46.919121,6,6,6,0,9,15,113.84,0,449,3.83,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
143,359.347983,56.648912,359.348167,56.648876,507,108,507.370,107.858,1,+376558,1.0000,+995.776,adu,-13.9396,+0.0029,1,E,7034.611816,7029.205262,7086.293299,6999.916016,7090.151910,0.000000,234.142418,65.692617,6,6,6,0,9,15,113.84,0,452,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
144,359.288957,56.647310,359.287764,56.644055,387,105,384.279,93.054,1,+224452,1.0000,+1212.71,adu,-13.3778,+0.0059,1,E,7034.030518,7015.567562,7067.401889,7004.109863,7068.474053,0.000000,123.247209,93.428975,6,6,6,0,9,15,113.84,0,448,3.79,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
145,359.299785,56.647457,359.297229,56.648120,409,105,403.871,107.574,1,+49498.4,1.0000,+1644.79,adu,-11.7365,+0.0361,1,E,7073.251953,7039.519366,7151.466630,7004.951660,7155.012752,0.000000,225.490041,136.421514,6,6,6,0,9,15,113.84,0,449,3.64,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
146,359.458754,56.649775,359.464754,56.648944,732,106,744.115,102.665,1,+2.66920e+06,1.0000,+3493.47,adu,-16.0660,+0.0014,1,E,7203.693848,7091.295598,7309.798559,6997.139648,7315.632654,0.000000,292.435923,258.197500,6,6,6,0,9,15,113.84,0,444,12.08,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
147,359.186059,56.646681,359.186345,56.646703,178,108,178.582,108.066,1,+64019.2,1.0000,+1935.89,adu,-12.0158,+0.0328,1,E,7028.884521,7014.008183,7582.637027,6995.396484,7814.878275,0.000000,1893.148244,160.482734,6,6,6,0,9,15,113.84,0,444,3.90,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
148,359.236271,56.647124,359.236169,56.647252,280,107,279.806,107.475,1,+48306.4,1.0000,+583.262,adu,-11.7100,+0.0131,1,E,7003.547119,7005.880739,7003.369329,7004.628906,7003.504151,0.000000,43.503611,45.316504,6,6,6,0,9,15,113.84,0,458,3.72,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
149,359.391297,56.649473,359.391219,56.649574,595,108,594.851,108.376,1,+279301,1.0000,+1837.67,adu,-13.6152,+0.0071,1,E,7065.559082,7030.539507,7164.631701,7003.461426,7171.886448,0.000000,322.867019,147.133184,6,6,6,0,9,15,113.84,0,443,3.88,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
150,359.557633,56.652573,359.557760,56.652494,933,112,933.251,111.703,1,+239837,1.0000,+1848.45,adu,-13.4498,+0.0084,1,E,7035.617188,7007.486967,7148.654873,6975.185547,7156.314184,0.000000,331.382098,149.002588,6,6,6,0,9,15,113.84,0,443,4.06,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
151,359.296795,56.648230,359.297227,56.648121,403,108,403.868,107.578,1,+49499.9,1.0000,+1644.79,adu,-11.7365,+0.0361,1,E,7073.251953,7039.519366,7151.466630,7004.463867,7155.012752,0.000000,225.490041,136.421514,6,6,6,0,9,15,113.84,0,449,3.80,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
152,359.403614,56.649359,359.403454,56.649489,620,107,619.686,107.487,1,+42599.3,1.0000,+1676.63,adu,-11.5735,+0.0427,1,E,7046.762939,6995.348871,7329.620808,7003.730957,7394.904292,0.000000,981.548885,139.126514,6,6,6,0,9,15,113.84,0,444,3.16,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
153,359.527112,56.652220,359.527448,56.652186,871,112,871.680,111.860,1,+70965.1,1.0000,+1086.85,adu,-12.1276,+0.0166,1,E,7006.794922,6982.436810,7053.973749,6978.960938,7055.935605,0.000000,166.563104,88.226318,6,6,6,0,9,15,113.84,0,450,4.16,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
