Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
415,359.173612,56.691191,359.173864,56.691275,157,273,157.518,273.297,1,+34299.1,1.0000,+537.653,adu,-11.3382,+0.0170,1,E,2565.388306,2554.973944,2581.726686,2560.081299,2582.480687,0.000000,62.470539,42.224424,6,6,6,0,9,15,113.84,0,446,4.36,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
416,359.255425,56.691849,359.255271,56.691978,323,271,322.700,271.483,1,+3010.82,1.0000,+337.963,adu,-8.6967,+0.1219,1,E,2556.166748,2560.258269,2557.062937,2559.343018,2557.239714,0.000000,30.101344,27.940898,6,6,6,0,9,15,113.84,0,453,3.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
417,359.179471,56.692362,359.179350,56.692354,169,277,168.754,276.977,1,+17365.0,1.0000,+460.244,adu,-10.5992,+0.0288,1,E,2568.498047,2529.435570,2593.829789,2558.846680,2596.053385,0.000000,107.546258,36.881030,6,6,6,0,9,15,113.84,0,445,77.76,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
418,359.244028,56.693040,359.243874,56.693194,300,276,299.703,276.578,1,+40768.3,1.0000,+411.086,adu,-11.5258,+0.0109,1,E,2559.684326,2546.573050,2566.188394,2558.223633,2566.550351,0.000000,43.150319,29.995703,6,6,6,0,9,15,113.84,0,452,4.48,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
419,359.280919,56.694921,359.281060,56.694889,375,281,375.283,280.876,1,+419469,1.0000,+856.820,adu,-14.0568,+0.0022,1,E,2594.318359,2554.599315,2603.181612,2558.684570,2603.694614,0.000000,51.740862,46.947690,6,6,6,0,9,15,113.84,0,448,4.29,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
420,359.321374,56.694402,359.321328,56.694615,457,277,456.927,277.786,1,+43626.4,1.0000,+997.275,adu,-11.5994,+0.0248,1,E,2586.383301,2580.000832,2631.722053,2571.252197,2634.755904,0.000000,126.545555,81.538701,6,6,6,0,9,15,113.84,0,444,4.48,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
421,359.324712,56.696886,359.325783,56.696732,464,286,466.157,285.378,1,+36974.4,1.0000,+455.825,adu,-11.4198,+0.0134,1,E,2574.532227,2554.734386,2605.052464,2569.861572,2608.158832,0.000000,127.400448,34.541074,6,6,6,0,9,15,113.84,0,442,1.11,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
422,359.460840,56.695979,359.460986,56.695791,740,276,740.279,275.298,1,+6277.24,1.0000,+525.868,adu,-9.4944,+0.0910,1,E,2574.319336,2559.917305,2605.326566,2567.431152,2608.222101,0.000000,123.004113,43.479004,6,6,6,0,9,15,113.84,0,445,84.24,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
423,359.343499,56.695789,359.343512,56.696066,502,281,502.051,282.021,1,+189218,1.0000,+2667.78,adu,-13.1924,+0.0153,1,E,2598.211792,2554.375560,2765.424310,2560.345703,2792.749542,0.000000,390.153413,220.184229,6,6,6,0,9,15,113.84,0,446,4.56,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
424,359.472174,56.696123,359.477179,56.694627,763,276,773.024,270.245,1,+25345.2,1.0000,+639.146,adu,-11.0097,+0.0274,1,E,2581.954834,2576.444313,2611.591607,2567.939697,2613.600852,0.000000,102.579213,51.734502,6,6,6,0,9,15,113.84,0,442,86.45,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
425,359.571669,56.698691,359.571980,56.698784,965,281,965.639,281.333,1,+64132.4,1.0000,+868.091,adu,-12.0177,+0.0147,1,E,2583.294678,2575.901640,2666.176322,2566.830566,2679.471910,0.000000,266.900367,69.348350,6,6,6,0,9,15,113.84,0,439,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
426,359.490878,56.696899,359.491004,56.697079,801,278,801.270,278.662,1,+6624.01,1.0000,+509.216,adu,-9.5528,+0.0835,1,E,2573.602295,2555.919890,2587.496475,2569.201904,2588.295255,0.000000,64.371201,42.031187,6,6,6,0,9,15,113.84,0,444,28.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
427,359.485412,56.697914,359.485474,56.697780,790,282,790.114,281.503,1,+21089.3,1.0000,+748.117,adu,-10.8102,+0.0385,1,E,2586.845459,2555.455098,2616.225337,2568.444336,2618.208321,0.000000,101.996218,61.364609,6,6,6,0,9,15,113.84,0,444,4.85,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
428,359.167565,56.693809,359.167496,56.693875,145,283,144.865,283.248,1,+21536.0,1.0000,+1078.35,adu,-10.8329,+0.0544,1,E,2578.229370,2564.712629,2684.098518,2562.288330,2703.047498,0.000000,319.861455,89.328140,6,6,6,0,9,15,113.84,0,444,63.36,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
429,359.412524,56.695899,359.412591,56.695371,642,278,642.090,276.050,1,+285104,1.0000,+1047.85,adu,-13.6375,+0.0040,1,E,2590.723389,2581.892609,2633.240403,2559.787598,2636.130774,0.000000,123.550548,75.406055,6,6,6,0,9,15,113.84,0,445,4.74,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
430,359.414906,56.697826,359.412531,56.695368,647,285,641.969,276.041,1,+285208,1.0000,+1047.90,adu,-13.6379,+0.0040,1,E,2590.723389,2581.892609,2633.240403,2559.886475,2636.130774,0.000000,123.550548,75.406055,6,6,6,0,9,15,113.84,0,445,4.77,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
431,359.378991,56.695997,359.378642,56.695912,574,280,573.284,279.702,1,+5234.47,1.0000,+517.798,adu,-9.2972,+0.1074,1,E,2576.434326,2552.034978,2584.710177,2561.466553,2585.187848,0.000000,49.749954,42.891045,6,6,6,0,9,15,113.84,0,446,4.02,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
432,359.327213,56.696108,359.325797,56.696732,469,283,466.186,285.374,1,+36974.7,1.0000,+455.826,adu,-11.4198,+0.0134,1,E,2574.532227,2554.734386,2605.052464,2568.537842,2608.158832,0.000000,127.400448,34.541074,6,6,6,0,9,15,113.84,0,442,4.67,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
433,359.267096,56.695266,359.267351,56.695180,347,283,347.507,282.667,1,+58466.9,1.0000,+811.345,adu,-11.9173,+0.0151,1,E,2570.979248,2556.020709,2617.279965,2559.308350,2621.096216,0.000000,141.548515,64.773438,6,6,6,0,9,15,113.84,0,445,4.36,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
434,359.480955,56.698400,359.481022,56.698556,781,284,781.149,284.572,1,+26549.0,1.0000,+625.741,adu,-11.0601,+0.0256,1,E,2578.599121,2558.017578,2600.641994,2567.895020,2601.782521,0.000000,77.115955,50.528564,6,6,6,0,9,15,113.84,0,445,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
435,359.452314,56.699392,359.452214,56.699365,723,289,722.797,288.906,1,+290029,1.0000,+709.722,adu,-13.6561,+0.0027,1,E,2587.311768,2557.271741,2600.279544,2565.037842,2601.083572,0.000000,64.740543,38.712949,6,6,6,0,9,15,113.84,0,451,4.46,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
436,359.616970,56.700300,359.617020,56.700538,1057,285,1057.120,285.874,1,+6690.98,1.0000,+353.058,adu,-9.5637,+0.0573,1,E,2577.773193,2576.747022,2579.773425,2572.591309,2579.955978,0.000000,30.724415,28.801748,6,6,6,0,9,15,113.84,0,457,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
437,359.232099,56.695034,359.238226,56.697101,276,284,288.627,291.303,1,+129968,1.0000,+605.843,adu,-12.7846,+0.0051,1,E,2574.834717,2571.103329,2582.764949,2557.035645,2583.149878,0.000000,44.642786,40.731733,6,6,6,0,9,15,113.84,0,446,3.21,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
438,359.337019,56.697326,359.337455,56.697254,489,287,489.877,286.712,1,+41199.7,1.0000,+728.763,adu,-11.5372,+0.0192,1,E,2569.700439,2548.009037,2698.966391,2564.420898,2737.627975,0.000000,458.981443,58.497920,6,6,6,0,9,15,113.84,0,442,4.66,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
439,359.358702,56.697621,359.360249,56.699970,533,287,536.351,295.595,1,+95414.9,1.0000,+761.300,adu,-12.4490,+0.0087,1,E,2582.569458,2564.596012,2612.873594,2559.698975,2615.059740,0.000000,107.026124,58.234619,6,6,6,0,9,15,113.84,0,448,4.54,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
440,359.289207,56.696933,359.289206,56.697049,392,288,392.009,288.425,1,+49349.9,1.0000,+1229.09,adu,-11.7332,+0.0270,1,E,2578.568848,2574.597112,2645.406500,2559.580322,2651.269573,0.000000,176.419853,101.217041,6,6,6,0,9,15,113.84,0,450,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
441,359.302044,56.696572,359.302284,56.696813,418,286,418.508,286.878,1,+9746.71,1.0000,+420.068,adu,-9.9721,+0.0468,1,E,2564.304688,2542.905701,2578.014351,2565.878174,2578.935219,0.000000,68.989408,34.156152,6,6,6,0,9,15,113.84,0,446,4.64,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
442,359.360084,56.699806,359.360263,56.699970,536,295,536.378,295.597,1,+95414.9,1.0000,+761.300,adu,-12.4490,+0.0087,1,E,2582.569458,2564.596012,2612.873594,2560.741455,2615.059740,0.000000,107.026124,58.234619,6,6,6,0,9,15,113.84,0,448,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
443,359.273438,56.696711,359.273640,56.696773,360,288,360.414,288.221,1,+15356.3,1.0000,+2191.07,adu,-10.4657,+0.1549,1,E,2597.453613,2549.360168,2765.954994,2558.829834,2800.384595,0.000000,438.261034,183.205176,6,6,6,0,9,15,113.84,0,451,1.15,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
444,359.237921,56.697014,359.238269,56.697102,288,291,288.716,291.306,1,+129909,1.0000,+605.793,adu,-12.7841,+0.0051,1,E,2574.834717,2571.103329,2582.764949,2558.199951,2583.149878,0.000000,44.642786,40.731733,6,6,6,0,9,15,113.84,0,446,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
445,359.239762,56.699749,359.238228,56.697102,292,301,288.631,291.308,1,+129965,1.0000,+605.840,adu,-12.7846,+0.0051,1,E,2574.834717,2571.103329,2582.764949,2558.988281,2583.149878,0.000000,44.642786,40.731733,6,6,6,0,9,15,113.84,0,446,4.14,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
446,359.567620,56.701351,359.568490,56.701883,957,291,958.808,292.925,1,+121991,1.0000,+608.844,adu,-12.7158,+0.0054,1,E,2580.595093,2564.416814,2628.788700,2565.513672,2634.669723,0.000000,176.136545,41.718271,6,6,6,0,9,15,113.84,0,446,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
447,359.569549,56.702457,359.568526,56.701873,961,295,958.880,292.886,1,+121904,1.0000,+608.773,adu,-12.7150,+0.0054,1,E,2580.595093,2564.416814,2628.788700,2564.897461,2634.669723,0.000000,176.136545,41.718271,6,6,6,0,9,15,113.84,0,446,5.17,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
448,359.412864,56.699424,359.412596,56.695370,643,291,642.101,276.045,1,+285353,1.0000,+1047.97,adu,-13.6385,+0.0040,1,E,2590.723389,2581.892609,2633.240403,2559.224609,2636.130774,0.000000,123.550548,75.406055,6,6,6,0,9,15,113.84,0,445,4.23,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
449,359.556755,56.701764,359.557282,56.701582,935,293,936.053,292.305,1,+14339.4,1.0000,+328.527,adu,-10.3913,+0.0249,1,E,2569.942993,2573.733445,2570.443264,2565.642578,2570.618936,0.000000,30.085721,25.615112,6,6,6,0,9,15,113.84,0,450,4.49,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
450,359.170893,56.696297,359.170806,56.696416,152,292,151.835,292.446,1,+105995,1.0000,+730.695,adu,-12.5632,+0.0075,1,E,2581.018188,2554.178981,2614.381362,2562.018555,2616.926728,0.000000,115.522798,54.722944,6,6,6,0,9,15,113.84,0,446,4.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
451,359.315262,56.698651,359.315402,56.698731,445,293,445.291,293.287,1,+57956.7,1.0000,+431.726,adu,-11.9078,+0.0081,1,E,2569.505615,2580.708256,2570.037030,2572.147217,2570.217032,0.000000,30.451530,30.039795,6,6,6,0,9,15,113.84,0,455,4.36,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
452,359.492211,56.700436,359.491977,56.704557,804,291,803.870,306.228,1,+42889.8,1.0000,+464.880,adu,-11.5809,+0.0118,1,E,2565.982422,2556.117020,2572.974961,2568.414795,2573.266032,0.000000,38.746326,34.824907,6,6,6,0,9,15,113.84,0,447,3.52,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
453,359.134389,56.696556,359.134287,56.696681,78,295,77.805,295.468,1,+26043.6,1.0000,+363.367,adu,-11.0393,+0.0151,1,E,2553.676147,2547.625359,2553.407030,2563.736084,2553.549399,0.000000,26.993867,27.295767,6,6,6,0,9,15,113.84,0,456,4.39,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
454,359.376876,56.699219,359.377218,56.699305,570,292,570.702,292.299,1,+10574.1,1.0000,+414.433,adu,-10.0606,+0.0426,1,E,2570.937744,2561.030700,2575.622788,2560.361328,2575.919766,0.000000,39.157674,33.592549,6,6,6,0,9,15,113.84,0,447,1.55,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
455,359.403981,56.699578,359.403639,56.699503,625,292,624.300,291.740,1,+2629.62,1.0000,+364.392,adu,-8.5497,+0.1504,1,E,2564.457031,2568.126060,2565.218286,2559.358398,2565.393751,0.000000,30.037123,30.233774,6,6,6,0,9,15,113.84,0,454,3.40,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
456,359.392118,56.700234,359.392246,56.700372,601,295,601.272,295.503,1,+68039.0,1.0000,+398.204,adu,-12.0819,+0.0064,1,E,2561.332031,2533.042307,2561.457272,2559.600342,2561.594038,0.000000,26.499178,25.220508,6,6,6,0,9,15,113.84,0,455,4.46,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
457,359.510874,56.702292,359.510230,56.702739,842,297,840.731,298.682,1,+126604,1.0000,+493.593,adu,-12.7561,+0.0042,1,E,2575.649536,2566.813347,2576.652552,2569.011963,2576.826295,0.000000,29.955770,28.681875,6,6,6,0,9,15,113.84,0,456,4.49,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
458,359.550316,56.702499,359.550336,56.702439,922,296,922.036,295.778,1,+7629.50,1.0000,+354.339,adu,-9.7062,+0.0504,1,E,2565.840576,2559.827513,2570.225787,2565.681885,2570.515315,0.000000,38.622943,28.727212,6,6,6,0,9,15,113.84,0,446,4.07,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
459,359.229932,56.699065,359.229924,56.699201,272,299,271.998,299.502,1,+48836.1,1.0000,+444.513,adu,-11.7219,+0.0099,1,E,2563.809448,2553.888193,2568.146348,2557.520996,2568.419799,0.000000,37.519660,32.293701,6,6,6,0,9,15,113.84,0,450,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
460,359.422123,56.701982,359.422317,56.702060,662,300,662.401,300.280,1,+146949,1.0000,+518.193,adu,-12.9179,+0.0038,1,E,2569.850830,2561.013469,2570.802763,2559.847900,2570.974945,0.000000,29.787039,29.233530,6,6,6,0,9,15,113.84,0,456,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
461,359.601011,56.704992,359.606773,56.706847,1025,303,1036.828,309.604,1,+1.29232e+06,1.0000,+1463.55,adu,-15.2784,+0.0012,1,E,2634.108154,2598.187452,2659.589873,2563.483154,2660.968921,0.000000,85.753606,77.162017,6,6,6,0,9,15,113.84,0,449,3.78,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
462,359.163367,56.698892,359.163593,56.699052,137,302,137.476,302.579,1,+192644,1.0000,+586.519,adu,-13.2119,+0.0033,1,E,2578.819580,2570.493710,2581.952586,2564.741699,2582.242849,0.000000,38.759538,32.582476,6,6,6,0,9,15,113.84,0,451,4.35,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
463,359.275295,56.699175,359.275228,56.699127,364,297,363.860,296.827,1,+9550.02,1.0000,+539.867,adu,-9.9500,+0.0614,1,E,2566.631104,2543.842431,2585.254244,2558.364990,2586.288840,0.000000,73.229174,44.405957,6,6,6,0,9,15,113.84,0,445,3.73,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
464,359.508365,56.703344,359.510267,56.702746,837,301,840.808,298.706,1,+126751,1.0000,+493.742,adu,-12.7574,+0.0042,1,E,2575.649536,2566.813347,2576.652552,2569.052002,2576.826295,0.000000,29.955770,28.681875,6,6,6,0,9,15,113.84,0,456,4.78,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
465,359.606864,56.706684,359.606722,56.706847,1037,309,1036.723,309.607,1,+1.29234e+06,1.0000,+1463.55,adu,-15.2784,+0.0012,1,E,2634.108154,2598.187452,2659.589873,2565.509033,2660.968921,0.000000,85.753606,77.162017,6,6,6,0,9,15,113.84,0,449,4.66,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
466,359.292998,56.700237,359.293085,56.700350,400,300,400.187,300.414,1,+22440.8,1.0000,+1437.71,adu,-10.8776,+0.0696,1,E,2619.879639,2563.138875,2689.785752,2560.727295,2697.361128,0.000000,202.242413,119.533779,6,6,6,0,9,15,113.84,0,443,4.26,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
467,359.491618,56.702866,359.491990,56.704556,803,300,803.895,306.222,1,+42922.4,1.0000,+464.915,adu,-11.5817,+0.0118,1,E,2565.982422,2556.117020,2572.974961,2567.732910,2573.266032,0.000000,38.746326,34.824907,6,6,6,0,9,15,113.84,0,447,4.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
468,359.492033,56.704767,359.491974,56.704557,804,307,803.863,306.228,1,+42889.8,1.0000,+464.880,adu,-11.5809,+0.0118,1,E,2565.982422,2556.117020,2572.974961,2567.295410,2573.266032,0.000000,38.746326,34.824907,6,6,6,0,9,15,113.84,0,447,5.10,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
469,359.302842,56.700646,359.300000,56.701443,420,301,414.311,304.089,1,+52129.8,1.0000,+1199.08,adu,-11.7927,+0.0250,1,E,2593.647461,2575.026993,2670.997509,2565.705566,2679.863253,0.000000,218.050381,98.473149,6,6,6,0,9,15,113.84,0,446,4.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
470,359.299355,56.701409,359.300003,56.701441,413,304,414.318,304.084,1,+52125.5,1.0000,+1199.08,adu,-11.7926,+0.0250,1,E,2593.647461,2575.026993,2670.997509,2563.790283,2679.863253,0.000000,218.050381,98.473149,6,6,6,0,9,15,113.84,0,446,4.54,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
471,359.471342,56.704237,359.471749,56.704262,762,306,762.827,306.074,1,+228240,1.0000,+1294.20,adu,-13.3960,+0.0062,1,E,2593.221680,2562.079781,2894.522962,2564.970459,3094.022435,0.000000,1094.250604,100.664849,6,6,6,0,9,15,113.84,0,448,4.93,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
472,359.190416,56.700380,359.190615,56.700558,192,306,192.420,306.647,1,+97314.8,1.0000,+458.022,adu,-12.4704,+0.0051,1,E,2560.248047,2552.852595,2560.027383,2557.515381,2560.172101,0.000000,27.250821,28.135762,6,6,6,0,9,15,113.84,0,459,4.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
473,359.287527,56.701243,359.287778,56.701319,389,304,389.516,304.266,1,+13459.1,1.0000,+1294.90,adu,-10.3225,+0.1045,1,E,2594.358887,2568.720515,2663.402402,2557.666016,2670.320949,0.000000,192.313168,107.913164,6,6,6,0,9,15,113.84,0,447,1.55,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
474,359.137222,56.699037,359.134318,56.696680,84,304,77.868,295.462,1,+26043.6,1.0000,+363.367,adu,-11.0393,+0.0151,1,E,2553.676147,2547.625359,2553.407030,2563.699219,2553.549399,0.000000,26.993867,27.295767,6,6,6,0,9,15,113.84,0,456,4.52,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
475,359.302186,56.704157,359.302396,56.704251,419,314,419.434,314.335,1,+62203.8,1.0000,+1131.24,adu,-11.9845,+0.0197,1,E,2580.777832,2569.644453,2647.891251,2564.880371,2654.703081,0.000000,190.267029,92.304854,6,6,6,0,9,15,113.84,0,446,4.35,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
476,359.202217,56.701097,359.202143,56.701243,216,308,215.864,308.545,1,+89664.3,1.0000,+477.276,adu,-12.3815,+0.0058,1,E,2563.203369,2552.527913,2567.765423,2557.288574,2568.021369,0.000000,36.296453,31.097720,6,6,6,0,9,15,113.84,0,447,4.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
477,359.627579,56.706650,359.627810,56.706858,1079,308,1079.484,308.759,1,+13848.7,1.0000,+340.148,adu,-10.3535,+0.0267,1,E,2577.590454,2571.234496,2577.160591,2575.471436,2577.299147,0.000000,26.754214,26.697622,6,6,6,0,9,15,113.84,0,446,5.47,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
478,359.154908,56.700390,359.155038,56.700446,120,308,120.271,308.201,1,+4892.43,1.0000,+385.651,adu,-9.2238,+0.0856,1,E,2567.533936,2578.390063,2575.578223,2565.756592,2576.082987,0.000000,51.050612,31.755005,6,6,6,0,9,15,113.84,0,450,1.15,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
479,359.500412,56.704871,359.500489,56.704948,821,307,821.162,307.282,1,+2814.27,1.0000,+689.015,adu,-8.6234,+0.2658,1,E,2589.841064,2573.190366,2616.908801,2568.243408,2618.458240,0.000000,90.167829,57.428408,6,6,6,0,9,15,113.84,0,443,5.11,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
480,359.146517,56.700533,359.146652,56.700668,103,309,103.288,309.491,1,+4090.96,1.0000,+509.234,adu,-9.0296,+0.1351,1,E,2566.376709,2560.481583,2625.097555,2564.758545,2633.552473,0.000000,211.096164,42.252539,6,6,6,0,9,15,113.84,0,445,13.13,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
481,359.406702,56.705031,359.406620,56.705024,631,312,630.833,311.978,1,+147814,1.0000,+614.369,adu,-12.9243,+0.0045,1,E,2575.615234,2570.253616,2584.648365,2558.098633,2585.070302,0.000000,46.756291,40.123657,6,6,6,0,9,15,113.84,0,450,4.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
482,359.457977,56.705422,359.458197,56.705387,735,311,735.444,310.860,1,+58455.1,1.0000,+480.789,adu,-11.9171,+0.0089,1,E,2572.444092,2548.535757,2588.429601,2562.502441,2589.580294,0.000000,77.275759,34.803887,6,6,6,0,9,15,113.84,0,451,4.49,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
483,359.251914,56.703446,359.251659,56.703338,317,314,316.472,313.617,1,+64229.6,1.0000,+474.043,adu,-12.0193,+0.0080,1,E,2564.447021,2558.464079,2567.160409,2561.396484,2567.384607,0.000000,33.966149,33.565352,6,6,6,0,9,15,113.84,0,453,4.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
484,359.379124,56.704124,359.378881,56.704363,575,310,574.527,310.892,1,+18774.8,1.0000,+687.299,adu,-10.6839,+0.0397,1,E,2568.937744,2560.135246,2654.328808,2558.596436,2672.309387,0.000000,309.825352,56.328418,6,6,6,0,9,15,113.84,0,445,4.28,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
485,359.466792,56.706888,359.466904,56.707089,753,316,753.244,316.735,1,+490751,1.0000,+2184.28,adu,-14.2272,+0.0048,1,E,2631.600708,2588.938551,2806.871475,2563.263428,2850.494020,0.000000,497.336163,173.071670,6,6,6,0,9,15,113.84,0,446,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
486,359.121232,56.703126,359.117100,56.701243,52,320,43.425,313.286,1,+19890.8,1.0000,+378.982,adu,-10.7466,+0.0207,1,E,2561.277466,2557.281070,2562.547303,2561.544678,2562.712579,0.000000,29.136763,29.479302,6,6,6,0,9,15,113.84,0,454,3.39,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
487,359.207572,56.702530,359.211168,56.704443,227,313,234.480,319.869,1,+54872.7,1.0000,+494.820,adu,-11.8484,+0.0098,1,E,2564.287354,2538.752480,2571.172633,2557.449707,2571.547264,0.000000,43.942508,36.469834,6,6,6,0,9,15,113.84,0,447,4.07,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
