RAJ2000,DEJ2000,umag,gmag,Teff,Mass
142.799620, 57.1212470, 19.87, 19.46, 12890, 0.478
142.820500, 27.9563760, 19.46, 19.15, 8974, 1.062
142.845260, 36.3692820, 19.86, 20.00, 21649, 0.581
142.849790, 38.1398320, 20.55, 20.14, 8253, 0.426
142.868990, 17.2666530, 19.72, 19.47, 16332, 0.486
142.870170, 9.4348680, 19.55, 19.65, 24730, 0.458
142.870840, 35.5844200, 18.16, 18.00, 18241, 0.661
142.876070, 47.5424080, 18.35, 17.88, 11923, 0.696
142.883470, 41.8925770, 19.63, 19.19, 12127, 0.510
142.909540, 3.1701940, 19.30, 19.42, 25352, 0.957
142.918860, 24.7817140, 18.56, 18.14, 8340, 0.543
142.921680, -0.1317490, 19.15, 19.11, 21875, 0.559
142.922070, 20.5547390, 20.43, 20.27, 17740, 0.486
142.936080, 16.2493820, 19.09, 19.03, 19688, 0.509
142.941460, 5.8531520, 20.30, 20.00, 10680, 0.962
142.955760, 14.1998580, 19.81, 19.47, 14499, 0.649
142.961290, 30.5404620, 20.49, 19.99, 12718, 0.346
142.983090, 49.0260450, 19.07, 18.81, 16487, 0.560
142.984170, 35.9029370, 20.76, 20.42, 13030, 0.722
142.988080, 63.8690930, 18.73, 18.28, 8421, 0.509
143.006150, -0.1953890, 19.22, 18.77, 9342, 0.685
143.010580, 26.2117790, 20.64, 20.30, 9832, 0.639
143.010680, 15.6358850, 20.66, 20.42, 11436, 1.152
143.016850, 28.8456780, 16.71, 16.35, 13426, 0.567
143.047830, -0.5876790, 19.25, 19.53, 32246, 0.480
143.052030, 46.4162690, 18.77, 18.33, 7895, 0.568
143.055790, 5.9793310, 18.37, 18.60, 42176, 0.592
143.069780, 21.9439280, 19.16, 18.70, 9564, 0.627
143.087400, 55.7369150, 19.56, 19.26, 16169, 0.559
143.099800, 7.1075150, 18.31, 18.35, 22692, 0.720
143.117580, 24.2387710, 18.36, 17.91, 10441, 0.779
143.124370, 8.4436960, 16.96, 16.65, 15217, 0.591
143.144970, 7.9896660, 19.92, 19.73, 17512, 0.525
143.146980, 42.8997150, 20.17, 19.77, 11573, 0.552
143.155650, 54.4828130, 19.14, 18.68, 8864, 0.480
143.159210, 6.1939560, 18.89, 18.76, 20563, 0.570
143.193750, 6.1012160, 19.51, 19.60, 27815, 0.649
143.200570, 27.0398710, 17.87, 17.63, 15755, 0.592
143.215970, 4.5734650, 19.29, 19.34, 25087, 0.444
143.216860, 9.7117330, 20.24, 20.10, 18502, 0.541
143.220850, 31.1350870, 20.49, 20.27, 19105, 0.547
143.245060, 14.9911470, 18.86, 18.65, 18612, 0.640
143.268170, 19.3309870, 20.73, 20.37, 12212, 0.976
143.281900, 40.1105280, 19.21, 18.85, 8887, 0.626
143.284300, 9.8971910, 18.04, 18.00, 20749, 0.599
143.297000, 20.8807510, 17.70, 17.70, 21347, 0.558
143.321260, 1.4813120, 18.28, 18.22, 20040, 0.541
143.326790, 32.0149120, 19.42, 18.93, 11405, 0.609
143.327480, 30.2563210, 19.98, 20.00, 21799, 0.611
143.330020, 0.7415260, 20.30, 20.15, 17349, 0.654
143.340970, 35.6549400, 19.95, 19.87, 23014, 0.629
143.341170, 25.0850520, 19.45, 19.00, 12040, 0.702
143.350970, 57.5657610, 18.74, 18.68, 20887, 0.614
143.369000, 17.7871750, 18.97, 18.57, 10919, 0.811
143.371520, 0.0887220, 18.27, 18.29, 22105, 0.748
143.374530, 5.7601710, 19.19, 18.68, 11517, 0.660
143.376200, 18.6144540, 19.58, 19.64, 22982, 0.383
143.385640, 18.6544440, 19.70, 20.10, 43826, 0.482
143.385950, 56.5051260, 19.81, 19.38, 10390, 0.591
143.391880, 37.5475290, 19.60, 19.51, 20241, 0.628
143.420850, 29.1895890, 16.42, 16.04, 8270, 0.916
143.428790, 7.5315700, 18.64, 19.04, 90000, 0.220
143.437600, 0.6907890, 20.31, 19.86, 11349, 0.461
143.439610, 6.3592080, 17.72, 17.63, 21194, 0.585
143.444910, 59.8884010, 19.42, 19.05, 14004, 0.631
143.464490, 19.5260120, 19.29, 19.35, 23497, 0.463
143.473670, 15.0092400, 20.29, 19.78, 13197, 0.527
143.483730, 32.6681900, 20.00, 19.86, 17439, 0.486
143.492870, 17.7145810, 18.69, 18.87, 30863, 0.498
143.504710, 0.7950930, 17.97, 18.36, 54194, 0.498
143.514810, 57.9526440, 20.66, 20.22, 11746, 0.775
143.518790, 53.6786650, 20.06, 19.67, 13098, 0.752
143.521070, 29.5724810, 19.40, 18.96, 8430, 0.763
143.527180, 38.1992190, 19.47, 19.07, 14012, 0.486
143.536480, 14.1650210, 18.81, 18.47, 15338, 0.639
143.542880, 55.5304560, 19.00, 18.62, 13125, 0.582
143.543650, 22.4702320, 18.55, 18.52, 21866, 0.537
143.547240, 0.4231940, 20.29, 19.88, 10730, 0.468
143.549710, 34.5525850, 18.58, 18.70, 27969, 0.680
143.556680, 36.2947880, 20.07, 19.99, 20724, 0.441
143.591250, 0.7021280, 20.05, 19.69, 8851, 0.678
143.602370, 42.6893500, 20.02, 19.65, 8816, 0.942
143.604810, 30.6211450, 19.18, 19.37, 26020, 0.578
143.618270, 32.1766890, 18.97, 18.55, 9229, 0.784
143.622110, 35.3292220, 19.79, 19.93, 17343, 0.920
143.624930, 56.9259640, 20.37, 20.37, 13397, 0.455
143.632610, 17.7499340, 17.03, 17.21, 29474, 0.581
143.635590, 23.7822500, 18.73, 18.81, 24706, 0.523
143.639400, 46.4844840, 19.46, 19.33, 20588, 0.639
143.661180, 3.0350230, 19.07, 18.65, 12503, 0.580
143.680800, 19.1675570, 17.00, 16.62, 9122, 0.691
143.702500, 7.9403160, 19.76, 19.91, 25352, 1.321
143.702810, 17.6142620, 19.74, 19.79, 15436, 1.042
143.703850, 21.0679500, 18.51, 18.43, 20265, 0.569
143.708600, -0.6744540, 20.65, 20.30, 9246, 0.936
143.709730, 9.7419020, 20.74, 20.30, 10646, 0.646
143.715270, 17.3037860, 17.03, 16.75, 16206, 0.652
143.726000, 30.6851500, 19.66, 19.79, 17672, 0.577
143.735170, 2.5225670, 19.72, 19.68, 20878, 0.513
143.751890, 6.5968070, 20.65, 20.35, 17143, 0.670
143.769610, 51.6235290, 19.18, 19.18, 24478, 0.552
143.791850, 21.1209080, 19.73, 19.18, 7882, 0.473
143.792660, 51.5142180, 19.39, 19.29, 18543, 0.565
143.806950, 25.3395880, 19.24, 18.78, 8229, 0.689
143.826090, 7.3957020, 19.50, 19.63, 26952, 0.496
143.831720, 22.6133620, 20.17, 20.22, 22930, 0.779
143.835690, 31.2328300, 18.98, 18.75, 16284, 0.609
143.885630, 16.8739540, 20.19, 19.79, 9611, 0.594
143.890540, 36.1942980, 18.46, 18.26, 17349, 0.581
143.895440, 40.8488980, 20.38, 19.96, 14008, 0.463
143.896270, 26.0197820, 20.80, 20.51, 9509, 0.803
143.908200, 60.2188330, 19.45, 19.13, 15117, 0.633
143.935690, 52.9613930, 18.11, 18.40, 33894, 0.582
143.953700, 33.3616460, 20.19, 19.90, 13369, 0.619
144.003910, 1.3497950, 20.88, 20.36, 9750, 0.382
144.004140, 14.1444230, 18.86, 18.45, 9190, 0.703
144.013740, 56.0493830, 19.90, 19.90, 13527, 0.696
144.015340, 8.2002410, 19.91, 19.87, 21752, 0.611
144.021640, 21.0559740, 19.32, 19.57, 26128, 0.645
144.026050, 1.1978690, 18.68, 18.61, 20930, 0.580
144.037100, 38.3668220, 17.26, 17.63, 37980, 0.575
144.041940, 1.5015300, 20.09, 20.02, 21837, 0.466
144.042600, 30.5136810, 19.90, 20.02, 16010, 0.626
144.045040, 7.7839370, 17.79, 17.40, 8369, 0.677
144.056080, 53.7413590, 20.09, 19.55, 7795, 0.801
144.076870, 54.6396190, 20.08, 19.74, 14491, 0.637
144.084320, 52.0357120, 20.12, 19.64, 11672, 0.487
144.087700, 52.6441490, 19.16, 18.79, 9474, 0.848
144.111990, 51.1060310, 18.99, 19.16, 28219, 0.532
144.115790, 17.2672160, 19.82, 19.43, 13892, 0.563
144.118850, 16.4868800, 20.26, 19.97, 8492, 0.827
144.129170, 56.9438750, 19.79, 19.92, 16327, 0.861
144.142830, 34.6506390, 18.44, 18.19, 15944, 0.588
144.146110, 60.3579090, 18.71, 18.29, 7905, 0.502
144.154190, 4.1839890, 18.28, 18.43, 27039, 0.585
144.154970, 64.3887330, 20.27, 19.88, 14253, 0.521
144.174770, 26.6298550, 20.18, 19.99, 18523, 0.570
144.182580, 14.4289110, 20.85, 20.55, 10959, 0.875
144.191470, 28.7174270, 19.45, 19.05, 11410, 0.781
144.198630, 55.2456710, 19.80, 19.41, 13166, 0.884
144.206550, 65.8420470, 17.39, 17.19, 16645, 0.692
144.207170, 12.0555740, 19.51, 19.19, 16221, 0.491
144.228940, 26.4472880, 19.92, 19.61, 15618, 0.538
144.234330, 45.0018530, 20.35, 19.94, 12943, 0.657
144.241290, 30.6659840, 20.16, 20.32, 27347, 0.653
144.242160, 17.7495820, 20.48, 20.10, 10774, 0.613
144.242660, 55.4380190, 19.91, 19.58, 15236, 0.515
144.245930, 17.1029220, 20.42, 20.45, 19788, 0.554
144.267660, 6.7743060, 19.27, 18.63, 7156, 0.493
144.339490, 52.2132600, 20.08, 19.73, 16612, 0.664
144.348060, 7.0208860, 18.91, 18.99, 23966, 0.491
144.367880, 3.0097660, 19.73, 19.28, 11557, 0.800
144.383130, 43.9845170, 20.35, 20.02, 13961, 0.520
144.393060, 49.1678130, 19.40, 19.01, 11974, 0.661
144.409580, 50.2163690, 19.56, 19.70, 27302, 0.590
144.429580, 3.9663900, 19.39, 18.89, 7507, 0.573
144.434450, 1.2761760, 18.61, 18.46, 18674, 0.772
144.468220, 41.2032160, 19.10, 18.77, 8522, 0.570
144.476140, 9.2588300, 19.41, 18.97, 10213, 0.779
144.477340, 49.6972440, 16.85, 16.72, 18990, 0.615
144.478650, 7.3162480, 19.56, 19.08, 12383, 0.544
144.497980, 9.2814630, 18.34, 18.53, 29099, 0.738
144.518360, 38.2103150, 18.19, 18.00, 17143, 0.648
144.528660, 44.7799640, 19.45, 19.81, 43448, 0.500
144.529300, 10.0555940, 18.63, 18.22, 14137, 0.475
144.534410, 17.4442880, 20.53, 20.36, 15356, 1.126
144.537760, 19.8309950, 20.08, 20.14, 23497, 0.727
144.545720, 39.1449310, 19.68, 19.33, 14408, 0.526
144.556200, 13.2950370, 18.62, 18.22, 8718, 0.758
144.569750, 9.8569160, 18.48, 18.25, 17885, 0.587
144.579980, 25.6266590, 18.31, 18.45, 17254, 0.646
144.588930, 34.3432500, 19.53, 19.07, 7895, 0.401
144.594830, 8.8324530, 20.69, 20.31, 8805, 0.614
144.595020, 41.9379390, 19.92, 19.48, 10825, 0.630
144.622080, 18.9882350, 20.60, 20.20, 9520, 0.650
144.630580, 38.2403030, 20.06, 19.68, 8415, 0.475
144.634470, 9.8081510, 17.64, 17.64, 20530, 0.593
144.637610, 19.3554720, 19.51, 19.42, 18778, 0.533
144.657770, 61.8192160, 20.00, 20.21, 48184, 0.542
144.671110, 67.4874100, 19.80, 19.34, 7769, 0.700
144.675040, 54.2162220, 18.40, 18.10, 9097, 0.994
144.675710, 29.5335590, 20.41, 20.07, 13559, 0.765
144.687370, 2.2987910, 19.99, 20.41, 40678, 0.582
144.690080, 12.0545260, 19.10, 18.98, 18077, 0.639
144.691480, 53.0834790, 20.66, 20.36, 13737, 0.563
144.691900, 53.2757000, 20.10, 20.16, 16873, 0.628
144.705610, 41.7791710, 20.07, 20.17, 20249, 0.370
144.710500, 68.3140780, 19.00, 19.02, 27922, 0.565
144.715950, 49.4978440, 20.17, 19.82, 16206, 0.488
144.719240, 30.1337700, 20.44, 20.17, 15036, 0.523
144.732060, 2.6158740, 20.01, 20.04, 14400, 0.617
144.739380, 0.4079970, 19.78, 19.74, 14181, 0.526
144.740450, 1.8891890, 19.69, 19.24, 7706, 0.462
144.744160, 18.1522190, 20.43, 20.06, 9529, 0.734
144.744280, 20.1496400, 19.49, 19.56, 23796, 0.480
144.761650, 50.1847090, 19.32, 18.75, 6858, 0.456
144.764870, 43.7097300, 19.62, 19.18, 7440, 0.541
144.770300, 2.0218920, 20.64, 20.27, 13797, 0.965
144.779240, 60.3164120, 18.81, 18.29, 7065, 0.550
144.781530, 30.1502410, 20.41, 20.07, 13159, 0.541
144.797970, 25.2499150, 19.99, 19.59, 9088, 0.666
144.798110, 56.2288590, 19.77, 19.87, 26723, 0.603
144.798650, 8.6548280, 17.57, 17.28, 15465, 0.529
144.813090, -0.1786060, 18.55, 18.43, 18321, 0.579
144.836240, 3.5900510, 17.44, 17.81, 53731, 0.556
144.837690, 38.7289550, 19.39, 19.59, 27876, 0.928
144.840960, 26.7336510, 16.64, 17.08, 60796, 0.685
144.841640, 63.9754810, 18.48, 18.68, 32225, 0.652
144.851060, 0.1960270, 18.06, 18.14, 19156, 0.692
144.855060, 12.6348220, 20.28, 20.40, 23706, 0.656
144.856580, 54.3103520, 19.82, 19.41, 8042, 0.688
144.857270, 61.5212010, 19.76, 19.47, 15970, 0.530
144.857630, 0.1583190, 20.30, 19.88, 14819, 0.575
144.859400, 35.8141850, 19.40, 19.03, 8782, 0.555
144.860220, 61.3351700, 19.57, 19.06, 9408, 0.685
144.880080, 12.4732190, 20.04, 19.60, 10767, 0.755
144.880800, 19.1144690, 19.77, 19.40, 9135, 0.834
144.881940, 41.6120150, 20.78, 20.36, 10570, 0.773
144.914590, 1.1623470, 19.44, 19.07, 10277, 1.038
144.917030, 1.2170660, 20.28, 19.95, 7632, 0.521
144.923930, 28.1863570, 18.66, 18.94, 35000, 0.556
144.929020, 4.7278650, 20.24, 20.45, 30090, 0.750
144.930880, 18.9682290, 19.21, 19.01, 18000, 0.509
144.935480, 16.6623330, 18.70, 18.30, 13190, 0.597
144.937040, 56.1611620, 19.13, 18.67, 11862, 0.720
144.980410, 5.8262840, 18.98, 18.37, 11659, 0.504
144.984760, 39.1200610, 19.40, 19.04, 8914, 0.727
144.987680, 64.7761570, 16.75, 16.85, 32727, 0.448
144.987950, 54.0312450, 19.40, 18.90, 9813, 0.686
144.993590, 10.3600140, 18.21, 17.82, 8192, 0.677
144.994400, 1.2772720, 16.47, 16.46, 19619, 0.798
145.001120, 0.8686390, 18.59, 18.12, 10692, 0.855
145.003830, 3.2442320, 19.96, 19.54, 15686, 0.619
145.011830, 7.7456690, 18.91, 19.18, 37556, 0.498
145.032220, 0.4400060, 19.69, 19.31, 12326, 0.826
145.094410, 50.3516360, 15.35, 15.70, 36923, 0.565
145.094560, 13.6731510, 20.41, 20.04, 8223, 0.744
145.095050, 46.1451910, 19.94, 20.04, 27662, 0.582
145.102110, 13.1543700, 20.37, 20.01, 15804, 0.417
145.103250, 1.1759410, 18.87, 18.91, 24301, 0.631
145.116420, 14.5000950, 20.53, 20.26, 12753, 0.945
145.130970, 39.2036070, 19.23, 18.84, 10288, 0.735
145.131620, 33.0150450, 19.29, 18.95, 10360, 0.937
145.159710, 28.9515640, 19.62, 19.70, 14209, 0.498
145.170980, 58.3609860, 20.44, 20.17, 15589, 0.702
145.171410, 46.2710020, 20.38, 20.00, 14600, 0.323
145.173290, 30.3551570, 17.83, 17.43, 11989, 0.738
145.174560, 57.3919090, 20.32, 19.98, 14613, 0.689
145.192830, 4.6362800, 20.20, 20.05, 18248, 0.839
145.206530, 33.9814000, 18.02, 18.13, 16206, 0.744
145.209480, 6.9139330, 19.64, 19.19, 12679, 0.601
145.221240, 2.6591560, 19.35, 19.28, 18983, 0.631
145.232500, 35.5640730, 19.55, 19.12, 13476, 0.759
145.234790, 56.6391210, 20.68, 20.25, 9280, 0.734
145.235120, 2.6071310, 20.69, 20.33, 12150, 0.544
145.242480, 5.8120260, 19.75, 19.32, 14634, 0.450
145.266040, 3.4766210, 20.16, 20.07, 19333, 0.562
145.268470, 28.3735020, 15.71, 15.42, 15451, 0.567
145.270040, 13.0297240, 18.72, 18.76, 23852, 0.568
145.270080, 52.9532550, 19.92, 19.44, 8933, 0.853
145.271440, 3.6197140, 18.41, 18.20, 18891, 0.529
145.281120, -0.3304720, 19.36, 18.96, 11165, 0.780
145.298320, 9.1598240, 20.55, 20.28, 16568, 0.509
145.307000, 52.6978570, 20.73, 20.28, 10703, 0.944
145.342320, 8.9455500, 18.31, 17.89, 8154, 0.618
145.361640, 29.7509400, 15.89, 15.91, 20818, 0.624
145.387360, 22.8013520, 19.70, 19.89, 29752, 0.760
145.397840, 30.6878830, 19.37, 19.00, 13173, 0.663
145.398250, 20.5563250, 20.74, 20.34, 9472, 0.809
145.410510, 3.5820940, 19.96, 19.39, 8519, 0.280
145.421120, 0.8958640, 20.74, 20.26, 17296, 0.220
145.421350, 43.5511900, 18.98, 18.62, 11242, 0.888
145.423180, 59.9560400, 20.22, 19.75, 9545, 0.734
145.425500, 53.4907830, 18.60, 18.46, 19474, 0.586
145.427100, 48.8414030, 18.32, 18.51, 27753, 0.495
145.428620, 17.5416660, 19.96, 20.02, 21942, 0.647
145.450570, 59.3126010, 19.59, 19.25, 14810, 0.590
145.452760, 51.8163820, 20.68, 20.43, 13436, 1.070
145.467230, 0.2777020, 18.47, 18.46, 22430, 0.547
145.474890, 53.2419560, 19.91, 19.79, 19937, 0.523
145.500240, 31.4889560, 17.08, 16.98, 20290, 0.403
145.513300, 54.7750690, 16.73, 16.96, 28109, 0.591
145.523590, 38.9560590, 19.40, 19.14, 16601, 0.560
145.533640, 29.8395280, 20.16, 20.03, 16700, 0.560
145.540140, 30.0789550, 18.60, 18.92, 34216, 0.566
145.554690, 57.5618110, 17.83, 17.44, 11288, 0.712
145.571710, -0.4198290, 20.62, 20.25, 15980, 0.593
145.579050, 15.6920530, 17.88, 18.14, 31324, 0.568
145.581500, 47.2344500, 18.84, 18.58, 15970, 0.508
145.596070, 46.8062640, 20.28, 19.97, 15899, 0.330
145.600490, 44.9147970, 20.09, 20.20, 17120, 0.708
145.605460, 42.1868280, 20.70, 20.44, 15465, 0.360
145.607640, 23.8044890, 20.61, 20.26, 10584, 1.104
145.610660, 35.2789410, 19.54, 19.30, 17050, 0.506
145.650070, 13.4421800, 19.58, 19.12, 11475, 0.615
145.655400, 27.1027470, 19.40, 18.90, 8353, 0.523
145.673510, 55.7285850, 20.91, 20.45, 8946, 0.425
145.674030, 4.0062710, 20.32, 19.79, 10108, 0.543
145.704000, 1.7972400, 19.36, 18.91, 11313, 0.818
145.705370, 23.2554010, 17.98, 17.83, 18221, 0.754
145.712900, 3.7967220, 19.18, 18.78, 7760, 0.788
145.714530, 4.2959780, 19.91, 19.44, 7824, 0.635
145.722390, 57.5401090, 20.73, 20.43, 15190, 0.463
145.729270, 18.0579330, 18.55, 18.17, 11544, 1.001
145.765020, 46.4871500, 19.39, 19.79, 41143, 0.555
145.777700, 32.6625090, 19.91, 19.49, 12153, 0.690
145.779960, 51.4213030, 19.94, 19.66, 14421, 0.822
145.809250, 22.4994510, 19.71, 19.59, 20000, 0.519
145.832900, 31.2078820, 19.63, 19.59, 19718, 0.440
145.848750, 0.9260840, 19.51, 19.31, 18387, 0.546
145.849240, 40.7699740, 20.31, 20.25, 20323, 0.451
145.850160, 30.0644420, 17.63, 17.39, 15580, 0.923
145.870950, 39.4669460, 19.15, 19.21, 16806, 0.809
145.881270, 21.3097870, 19.68, 19.31, 11494, 0.689
145.886990, 31.4152480, 18.66, 18.36, 10491, 1.109
145.887570, 56.9033230, 19.46, 19.41, 22480, 0.500
145.897250, 33.0178480, 20.24, 20.01, 16744, 0.428
145.897870, 52.3101410, 20.32, 20.33, 21603, 0.438
145.904530, 61.8767710, 19.68, 19.10, 6841, 0.481
145.914450, 54.7059760, 20.18, 20.34, 24313, 0.642
145.922450, 57.0271410, 20.66, 20.20, 12619, 0.585
145.923810, 55.8726980, 19.76, 19.53, 17102, 0.611
145.925720, 0.1564370, 18.10, 17.99, 20323, 0.565
145.926330, 52.2381990, 18.82, 18.48, 14815, 0.590
145.939250, 61.7648700, 18.65, 18.65, 21677, 0.532
145.963250, 26.8568120, 20.65, 20.25, 9302, 0.685
145.972940, 10.0508840, 19.86, 19.39, 10172, 0.533
145.974100, 60.3456760, 20.85, 20.39, 9853, 0.589
145.976270, 10.1085980, 19.11, 18.78, 15498, 0.538
145.981990, 24.0909480, 19.74, 19.26, 12212, 0.819
146.007250, 54.3108110, 20.29, 20.01, 16321, 0.604
146.046570, 31.0594400, 18.89, 18.92, 15686, 0.912
146.055280, 17.6515770, 19.34, 18.93, 11283, 0.768
146.068680, 55.9197450, 19.47, 19.36, 19573, 0.572
146.093080, 55.4656210, 19.70, 19.28, 12197, 0.511
146.100780, 61.3212930, 20.18, 19.73, 12689, 0.691
146.104160, 16.1650260, 19.41, 18.97, 11759, 0.672
146.119430, 5.9119890, 19.04, 18.61, 12371, 0.656
146.124920, 1.9791050, 19.09, 18.77, 18421, 0.635
146.130260, 43.0234810, 16.24, 16.36, 27010, 0.585
146.131390, 18.4899750, 20.23, 19.89, 8914, 0.582
146.132080, 25.3601000, 19.30, 18.99, 10696, 1.143
146.144620, 30.3156290, 18.96, 18.57, 9475, 0.784
146.146870, 44.1241420, 19.57, 19.00, 6916, 0.674
146.148420, 3.5242770, 19.60, 19.39, 17815, 0.672
146.151230, 60.6316250, 17.77, 17.34, 9211, 0.734
146.151580, 12.0029170, 19.63, 19.09, 6817, 0.452
146.157180, 49.6375940, 20.46, 20.15, 12537, 1.020
146.183880, 27.1872480, 18.73, 18.33, 9493, 0.703
146.186800, 40.3467370, 19.61, 19.36, 15536, 0.484
146.192880, 24.9752080, 18.36, 17.90, 9524, 0.709
146.218150, 48.7587760, 19.33, 18.97, 13190, 0.692
146.247610, 0.7185550, 17.40, 17.10, 16128, 0.619
146.263950, 11.4798150, 18.77, 18.34, 10332, 0.773
146.285110, 62.7947390, 20.07, 19.69, 12779, 0.508
146.349820, 43.3055980, 18.62, 18.60, 21828, 0.591
146.350410, 39.8304370, 19.59, 19.19, 11339, 0.869
146.352990, 54.2665700, 20.35, 19.94, 12197, 0.673
146.358670, 53.6958620, 20.26, 19.98, 19452, 0.539
146.379640, 35.8569890, 18.70, 18.52, 16867, 0.580
146.387530, 19.8033670, 18.67, 18.79, 22370, 0.618
146.393160, 1.9110180, 18.02, 17.45, 6858, 0.571
146.393750, 34.5820720, 17.95, 18.08, 19945, 0.663
146.402910, 9.5005500, 20.48, 20.28, 16358, 0.513
146.403500, 53.5000130, 20.30, 20.15, 17866, 0.587
146.426130, 60.9894390, 19.43, 18.98, 8347, 0.671
146.444080, 27.3506070, 18.33, 17.93, 12405, 0.628
146.466710, 23.5159710, 18.44, 18.11, 14733, 0.672
146.469080, 15.7764440, 19.50, 18.94, 6960, 0.499
146.473350, -0.5845090, 19.85, 19.35, 7696, 0.623
146.482060, 24.2204410, 20.12, 19.63, 7509, 0.511
146.498670, 19.5449790, 19.09, 19.03, 19772, 0.592
146.506960, 2.1338040, 18.56, 18.12, 12230, 0.650
146.541020, 4.0155380, 18.87, 18.63, 18421, 0.541
146.564420, 51.7764700, 20.14, 19.69, 13666, 0.553
146.571080, 10.0014320, 20.11, 19.74, 9834, 0.791
146.589350, 32.8579670, 17.88, 17.30, 6545, 0.487
146.601270, 58.2459360, 17.87, 17.40, 8811, 0.666
146.603630, 31.3262790, 19.55, 19.05, 8040, 0.425
146.609840, 31.7830030, 19.22, 19.34, 27155, 0.537
146.617750, 7.5879840, 19.11, 19.02, 18421, 0.827
146.624100, 67.6484100, 19.04, 18.37, 6766, 0.523
146.644730, 59.0753900, 19.47, 19.04, 12980, 0.698
146.648090, 45.6090700, 20.53, 20.00, 13067, 0.499
146.650570, 9.0770860, 19.04, 19.30, 33917, 0.550
146.656490, 7.0786890, 19.42, 19.36, 20613, 0.594
146.658500, 2.2778650, 20.70, 20.24, 10400, 0.842
146.661100, 52.9071050, 18.49, 18.39, 19512, 0.692
146.661550, 62.2998680, 19.84, 19.76, 13490, 0.621
146.668110, 1.2221830, 17.30, 17.18, 20120, 0.569
146.674370, 0.4964690, 20.05, 19.73, 17772, 0.568
146.692070, 22.9211920, 19.55, 18.95, 6504, 0.507
146.706710, 55.4280560, 19.61, 19.14, 7424, 0.800
146.717480, 63.3115910, 19.31, 18.84, 10836, 0.730
146.727080, 34.7860640, 20.17, 19.90, 11423, 0.844
146.784760, 9.4606990, 19.90, 19.48, 9299, 0.511
146.796160, 0.4167000, 20.64, 19.93, 15517, 0.386
146.815240, 0.0679330, 20.80, 20.34, 16253, 0.609
146.818790, 2.6973640, 19.14, 18.67, 7587, 0.652
146.830910, 48.6897420, 17.96, 17.99, 22920, 0.514
146.831260, 9.0767810, 19.65, 19.46, 17579, 0.521
146.838370, 57.1064400, 19.89, 19.39, 10559, 0.506
146.843820, 1.2395050, 21.09, 20.46, 12009, 0.469
146.859890, 7.9185280, 19.27, 19.36, 18188, 0.517
146.885600, 50.4119770, 18.32, 17.90, 10723, 0.755
146.897360, 2.1416470, 19.02, 18.99, 22183, 0.546
146.921200, 10.2740530, 18.55, 17.96, 9224, 0.655
146.921640, 34.6982880, 19.22, 19.16, 17815, 0.568
146.927450, 17.3733900, 19.10, 18.66, 11168, 0.725
146.936350, 39.1990860, 20.30, 20.14, 19062, 0.393
146.938930, 2.4078750, 20.79, 20.48, 8590, 0.714
146.940190, 45.6535760, 19.24, 19.10, 18314, 0.833
146.947570, 24.7371160, 19.09, 19.09, 23409, 0.415
146.981600, 53.4596990, 20.62, 20.39, 16232, 0.559
146.983880, 2.8851340, 20.36, 20.48, 23431, 0.948
146.988740, 5.4908980, 19.87, 19.76, 20479, 0.452
146.989250, 51.7519470, 19.09, 18.95, 18421, 0.944
146.997030, 48.6293690, 17.68, 17.84, 27784, 0.551
147.017920, -0.1272660, 18.72, 18.28, 10034, 0.855
147.025460, 45.8636020, 18.81, 18.38, 12049, 0.672
147.027620, 24.6833050, 17.76, 17.33, 8916, 0.696
147.061670, 3.0440060, 20.18, 19.72, 9794, 0.955
147.073300, 46.4037020, 20.34, 19.88, 10744, 0.748
147.077760, 30.0321630, 18.01, 17.72, 15408, 0.592
147.082500, 9.0405890, 18.97, 18.63, 12603, 0.703
147.091760, -0.0773460, 20.47, 20.06, 14763, 0.456
147.094920, 35.5081340, 19.52, 19.40, 18687, 0.491
147.096400, 2.7685060, 20.22, 19.97, 15924, 0.539
147.098890, 19.1601720, 19.90, 19.51, 8037, 0.833
147.106450, 2.4598670, 19.24, 18.92, 8130, 0.707
147.112000, 48.8271730, 19.33, 18.90, 10954, 0.736
147.116060, 9.1318730, 20.06, 19.62, 12078, 0.559
147.119440, 25.9471580, 20.03, 20.17, 26837, 0.476
147.125650, 43.6248790, 18.83, 18.47, 14408, 0.626
147.138520, 63.6946960, 19.47, 19.02, 9955, 0.656
147.146010, 10.7165010, 20.32, 20.20, 19992, 0.453
147.146900, 30.8135320, 20.14, 19.96, 17709, 0.660
147.172680, 38.9118150, 20.28, 20.42, 26723, 0.463
147.173580, 28.2519630, 19.52, 19.29, 17016, 0.371
147.186830, 0.5879520, 18.03, 17.67, 12587, 0.685
147.194050, 16.1939210, 19.88, 19.91, 22144, 0.462
