RAJ2000,DEJ2000,umag,gmag,Teff,Mass
247.217350,8.018210,19.21,19.14,13827,
247.226130,23.023370,18.82,18.69,11346,
247.233690,15.224478,20.04,20.06,20948,0.461
247.242410,14.252377,17.62,17.17,10402,0.842
247.256300,20.778978,19.37,18.94,12753,0.607
247.265040,29.464465,19.83,19.40,10159,0.754
247.273200,33.354450,19.13,19.24,26429,0.607
247.275010,13.067100,20.53,20.19,10319,0.773
247.294840,27.130513,19.82,19.72,19098,0.410
247.304290,34.223621,19.32,19.45,16705,0.676
247.325840,15.147568,20.86,20.40,11173,0.755
247.329140,0.764331,17.97,17.61,9773,0.924
247.344040,25.123447,20.12,19.91,17079,0.687
247.353990,18.670408,20.14,20.23,25714,0.496
247.363560,10.014711,19.68,19.09,6915,0.857
247.403650,22.409896,20.20,19.76,14008,0.636
247.414810,29.149887,19.02,19.05,24057,0.592
247.421460,18.033591,19.56,19.11,13316,0.582
247.425360,24.424332,18.81,18.88,26809,0.524
247.432100,17.683910,24.02,20.88,6303,
247.445600,17.968109,19.84,19.69,10926,
247.465640,22.337973,20.07,19.94,21493,0.470
247.477310,34.117835,17.61,17.67,23684,0.630
247.490640,15.669899,19.95,20.01,15076,
247.501610,16.415023,20.85,20.47,9982,
247.536860,13.044118,20.25,19.90,7635,
247.539420,35.218317,18.53,18.06,9888,0.729
247.542450,23.293047,17.88,17.48,11089,0.818
247.558060,12.661653,20.22,19.86,12124,
247.560450,12.870586,18.01,18.12,24840,
247.560880,16.982325,18.89,19.26,50000,
247.583660,38.279443,18.73,18.41,15296,0.528
247.596450,22.613238,19.25,18.88,13394,0.552
247.607140,27.184229,19.98,20.07,24430,0.428
247.624100,13.846132,20.22,19.75,8343,0.707
247.627060,36.116420,20.11,19.87,16232,0.594
247.627460,42.551616,19.42,19.01,14660,0.262
247.642550,38.959798,16.75,16.62,19474,0.563
247.682660,11.427010,19.09,18.62,8532,0.486
247.699560,-0.058267,19.81,19.72,21159,0.530
247.699560,-0.058267,19.81,19.72,21932,
247.700010,16.378826,18.11,17.90,17470,0.539
247.713000,29.343859,19.29,18.86,12857,0.503
247.776520,23.504832,20.80,20.40,14274,0.610
247.797830,23.219793,20.13,19.73,15819,0.493
247.839260,14.803888,20.76,20.14,12847,0.581
247.844150,22.023608,19.69,19.10,6893,0.864
247.851610,12.323140,20.02,20.25,28916,0.467
247.888150,15.558139,18.68,18.25,9244,0.691
247.911050,62.070465,19.97,19.71,17427,0.380
247.914330,14.273729,19.78,19.24,11726,0.632
247.933830,29.315863,20.12,19.72,13323,0.458
247.936220,15.060636,20.91,20.33,14082,0.406
247.945490,28.255047,20.75,20.41,11710,0.725
247.972680,39.399486,18.78,18.28,11362,0.483
248.001350,-0.324531,18.02,18.40,78019,
248.001350,-0.324531,18.02,18.40,90811,
248.037520,0.441637,20.45,19.90,6309,
248.037520,0.441637,20.45,19.90,6308,
248.052350,28.710660,18.99,18.61,14996,0.601
248.078510,40.771921,18.07,18.21,26766,0.589
248.098130,63.467128,19.31,19.09,17740,
248.154830,31.088558,19.18,18.78,9913,0.823
248.181890,47.516903,19.20,18.83,9953,1.019
248.201020,28.672758,19.31,18.80,10092,
248.205560,25.784465,19.78,19.65,19718,0.437
248.213730,36.971713,20.16,19.93,15701,0.799
248.235670,25.502996,19.30,19.25,21338,0.595
248.271480,25.637599,20.36,19.97,14082,0.539
248.304630,28.704176,19.89,20.19,32184,0.486
248.310790,12.263795,19.31,18.91,14078,0.559
248.329980,-0.102494,19.93,20.06,25939,
248.329980,-0.102494,19.93,20.06,29049,0.788
248.347630,14.657221,19.33,18.91,8304,
248.347630,14.657221,19.33,18.91,8311,0.619
248.347630,14.657221,19.33,18.91,8322,
248.366870,23.562894,17.47,17.55,24313,0.622
248.372040,33.729183,19.94,19.64,14019,0.534
248.373860,26.351180,19.77,19.78,16873,0.279
248.397610,35.062767,19.32,18.87,8897,0.592
248.398840,21.682694,19.81,20.03,30036,0.427
248.399400,28.865569,18.72,18.34,12263,0.590
248.399800,34.655152,20.23,19.94,16232,0.579
248.406780,32.402786,20.32,20.37,22836,
248.420140,13.571409,20.76,19.99,6300,
248.420140,13.571409,20.76,19.99,6300,
248.433320,13.580987,19.60,19.44,20298,0.603
248.450400,22.090247,19.31,18.86,10377,0.729
248.456620,61.939926,21.86,21.24,16046,0.626
248.472690,39.684000,19.71,19.77,19303,0.609
248.488360,15.424279,20.75,20.46,15031,0.486
248.493710,38.597191,20.34,20.05,12441,0.715
248.501440,14.947605,20.81,20.39,13797,0.642
248.502120,27.501013,20.23,20.26,15980,0.440
248.505110,24.513829,18.57,18.57,13256,
248.525430,12.632469,19.15,18.98,19251,0.530
248.536850,14.041234,20.71,20.38,8810,1.118
248.556690,13.207354,21.12,20.47,12721,0.521
248.565340,19.903980,19.18,19.13,14416,0.931
248.569870,16.019767,18.92,19.24,74118,
248.576080,36.974221,20.53,20.04,10108,0.514
248.579710,40.599695,19.77,19.68,20265,0.546
248.591650,34.998973,20.16,19.95,16433,0.574
248.606090,62.255112,20.02,19.90,19156,0.595
248.612010,13.743196,20.27,20.15,20792,0.504
248.617090,24.377845,19.64,19.10,10096,0.692
248.619400,39.606229,19.95,19.74,18564,0.803
248.624340,29.976971,20.52,20.05,11326,0.493
248.656120,12.756316,19.82,19.56,8858,0.660
248.657750,62.134805,18.94,18.87,19952,0.455
248.665330,27.966362,20.61,20.22,11592,1.034
248.711710,13.409444,20.41,20.09,15904,
248.747630,31.209897,19.43,19.42,7978,
248.760260,63.092300,19.66,19.53,18314,0.555
248.771950,62.724503,19.07,18.78,16689,0.523
248.793320,28.026104,16.94,16.78,19156,0.586
248.795340,14.292978,20.11,19.81,10040,
248.802660,28.762264,20.18,19.79,11904,
248.865130,22.591890,18.52,18.46,21079,0.535
248.881670,33.959427,19.58,19.32,16667,0.570
248.897700,16.030695,18.76,18.47,16884,0.571
248.911800,28.546443,19.77,19.90,25939,0.490
248.923750,24.278906,19.67,19.20,7403,0.510
248.927370,26.382691,18.19,18.46,34544,0.493
248.935940,23.020644,19.85,19.72,18862,0.719
248.936450,62.032317,18.62,18.34,8060,
248.938830,22.161236,19.00,18.60,14763,0.575
248.940950,42.160107,19.53,19.03,7310,0.774
248.961250,14.258270,20.18,19.73,10405,0.687
248.971200,35.496425,19.85,19.90,14334,0.852
248.990750,14.984464,19.48,19.14,9544,1.028
249.001030,35.773702,19.14,19.21,24080,
249.008200,15.845444,20.73,20.33,12320,0.691
249.018210,25.611200,18.24,18.16,21715,0.515
249.033380,15.749157,20.40,20.42,26894,0.411
249.044620,16.323943,19.60,19.14,8539,0.514
249.077740,41.364710,17.99,18.44,85424,0.594
249.082810,29.902636,18.22,17.76,9070,0.649
249.091160,28.513473,19.27,18.82,10082,
249.114630,26.142390,18.19,18.41,30527,0.545
249.115330,-0.497300,18.83,18.62,19913,0.627
249.115330,-0.497300,18.83,18.62,20024,
249.125340,23.882321,20.74,20.35,12815,0.629
249.126230,11.747887,20.67,20.30,10582,
249.127540,20.822239,19.52,19.04,7395,0.699
249.131070,23.115343,17.44,17.22,17062,0.552
249.132040,28.402079,19.25,18.84,10303,0.634
249.142930,28.928092,20.36,20.07,16924,0.493
249.172490,35.340070,21.05,20.73,7402,
249.175240,28.446129,19.41,19.04,14571,0.611
249.208350,13.368654,20.05,20.29,33400,
249.222620,40.077870,19.40,18.85,7398,0.486
249.226660,63.938700,20.40,20.12,10141,
249.226740,23.043355,17.76,17.84,18605,
249.229680,20.565769,18.72,18.31,8488,0.665
249.239330,12.541826,20.59,20.27,9700,1.028
249.246910,31.237168,20.19,20.21,21894,0.499
249.247010,35.755489,18.38,18.29,20112,
249.247010,35.755490,18.38,18.29,19882,0.564
249.249020,28.869826,20.67,20.31,15140,0.455
249.261610,36.921422,17.23,17.29,15408,
249.261610,36.921422,17.23,17.29,15236,
249.268450,14.703912,20.56,20.40,18354,0.361
249.283520,47.766655,18.54,18.25,12818,
249.300940,36.531928,20.06,20.14,13585,
249.303860,27.531065,18.89,18.52,8745,0.654
249.304670,34.303999,20.51,20.03,8567,0.482
249.314450,30.620620,19.12,18.94,19929,0.514
249.317310,26.689831,18.80,18.32,11494,0.573
249.317750,40.266939,18.61,18.64,21913,0.719
249.338970,21.796021,20.29,20.00,16964,0.637
249.339130,62.259810,19.34,19.10,14249,0.822
249.341150,31.488383,19.68,19.47,8485,
249.351300,16.048332,20.71,20.42,12037,0.895
249.354280,14.021843,19.68,19.83,37059,0.549
249.357350,25.174277,19.64,19.05,6300,
249.371700,1.166910,18.21,17.69,7014,0.496
249.371700,1.166910,18.21,17.69,6986,
249.396690,14.616937,19.47,19.04,9034,0.577
249.396690,14.616937,19.47,19.04,9132,
249.404160,35.398844,20.10,20.00,17506,0.577
249.404180,35.398811,20.10,20.00,18032,
249.419290,13.676515,17.62,17.05,6756,
249.419290,13.676515,17.62,17.05,6711,
249.419410,37.481503,19.02,18.76,17213,0.552
249.456880,28.604863,19.99,19.59,13125,0.556
249.458770,26.742574,20.22,19.60,10174,0.477
249.461360,44.046509,19.51,19.09,8621,0.597
249.461380,28.324967,19.94,19.77,19281,0.586
249.480420,27.572217,20.22,19.82,14416,0.677
249.483590,31.568367,19.26,18.91,14078,0.539
249.487790,30.487371,19.61,19.57,19573,0.834
249.494910,27.665737,19.56,19.29,16568,0.501
249.498110,61.935524,19.99,19.59,12616,0.570
249.500690,1.049909,17.33,17.07,22212,
249.501510,0.788274,18.48,18.83,63158,0.489
249.501510,0.788274,18.48,18.83,65116,
249.519500,21.979299,20.26,19.80,8810,0.620
249.525800,36.599327,20.04,20.17,28636,
249.526690,43.217302,19.09,18.69,9232,0.604
249.530540,-0.143790,19.93,19.85,16639,0.639
249.530540,-0.143790,19.93,19.85,15889,
249.563450,63.692969,20.06,19.66,14758,0.513
249.584860,33.294890,19.81,20.10,31169,0.572
249.602060,32.129481,19.77,19.44,8990,0.989
249.602830,12.174398,20.73,20.39,17778,
249.603230,29.450342,18.61,18.35,9280,
249.609640,35.003311,14.28,14.62,37640,
249.609640,35.003311,14.28,14.62,37753,0.677
249.631960,29.376916,18.70,18.66,9741,
249.642640,11.416841,19.25,19.14,18919,0.561
249.657590,36.105636,19.42,19.01,10082,
249.657590,36.105637,19.42,19.01,10082,
249.659330,-0.904860,19.39,19.62,46069,
249.673620,33.717263,19.41,18.92,9515,
249.680520,21.846178,18.94,18.51,8609,0.684
249.689280,11.887932,19.74,19.72,22692,0.575
249.690070,35.005413,19.84,19.44,9520,0.797
249.713890,35.174430,20.29,20.22,21687,0.606
249.726020,41.582303,19.66,19.22,7863,0.909
249.739650,10.796232,20.35,19.87,8371,0.630
249.741400,12.739058,17.95,17.82,10345,
249.749910,22.602171,20.08,19.69,13896,0.620
249.786740,38.320424,19.61,19.73,15975,
249.787230,32.797448,19.36,18.91,8000,0.935
249.792140,31.996445,17.53,17.97,67380,0.484
249.809770,32.921716,19.40,18.94,8638,0.720
249.829340,45.894852,19.46,18.99,9584,0.599
249.834570,40.511534,17.48,17.07,8235,0.701
249.840260,25.824626,20.57,20.25,8646,0.935
249.895310,12.946379,20.55,20.07,8727,1.151
249.899940,25.463306,20.07,20.37,33826,0.923
249.931720,11.405512,19.72,20.08,37556,0.744
249.985080,23.083253,19.88,19.83,13235,0.528
249.993780,23.016438,20.07,19.49,7121,0.639
249.995540,33.272794,19.58,19.11,8331,0.677
249.999660,20.875119,19.84,19.33,8107,0.485
250.003220,40.636279,19.63,19.77,32020,0.647
250.006880,23.471584,19.20,18.84,14416,0.616
250.059990,33.291062,19.08,18.95,17936,0.592
250.075810,33.675214,19.94,19.50,11153,0.572
250.078500,22.839685,19.72,19.24,7515,0.451
250.085740,33.334436,19.55,19.13,14098,0.475
250.111050,31.914989,19.43,18.92,10082,
250.126910,24.587366,19.95,19.99,14545,
250.129260,25.604694,20.49,20.14,14894,0.500
250.133260,22.491217,18.16,17.69,7457,
250.152660,63.129319,19.17,19.40,25820,0.505
250.165180,13.409373,19.95,19.48,8265,1.093
250.227540,38.145192,18.80,18.37,9545,0.740
250.234880,35.091736,20.25,20.10,18954,0.463
250.242490,36.856534,19.57,19.50,20323,
250.242490,36.856535,19.57,19.50,20715,0.566
250.255750,35.764526,20.05,19.78,16242,
250.255750,35.764526,20.05,19.78,15959,0.530
250.269970,21.517362,18.87,18.41,10604,0.664
250.278930,27.915559,20.25,19.86,15328,0.356
250.291590,30.251165,20.50,20.24,10211,1.084
250.308400,13.513541,20.27,19.92,8758,0.510
250.315050,35.361283,19.53,19.06,11306,0.762
250.340210,46.241704,19.62,19.25,8646,0.789
250.355090,40.901667,18.99,18.62,8609,0.827
250.371250,21.102856,20.24,19.92,9655,
250.407740,25.729702,19.17,18.60,7210,
250.412800,25.205767,19.47,19.82,35245,0.698
250.416360,21.169990,19.97,19.72,17722,0.548
250.418320,35.928545,20.43,20.04,12212,0.549
250.452720,21.394427,20.56,20.40,18039,0.531
250.462730,13.606917,18.42,18.54,26209,0.597
250.501240,20.381143,19.93,19.41,13074,0.556
250.506620,34.906760,19.38,19.21,18639,0.565
250.514630,36.694226,19.25,19.08,17898,
250.514640,36.694224,19.25,19.08,19237,0.508
250.524350,38.371709,18.31,18.60,41516,
250.569290,22.941081,17.46,17.08,12763,0.727
250.570350,21.840194,20.05,20.46,47059,
250.582570,12.896699,20.01,19.49,10644,0.786
250.602890,23.233185,16.96,17.21,36311,0.596
250.605950,34.685622,19.07,18.68,7813,0.537
250.654790,28.115267,19.54,19.10,8895,0.603
250.661260,45.737699,19.06,18.65,9651,0.691
250.668400,39.292044,18.54,18.61,14466,
250.674640,37.242114,19.70,19.15,7279,0.699
250.702530,38.403107,18.02,17.94,19171,0.865
250.726670,35.661611,20.64,20.23,14408,
250.726670,35.661611,20.64,20.23,15250,0.528
250.729880,39.518123,17.26,17.36,25352,0.567
250.735230,13.099378,20.56,20.32,12993,1.293
250.742870,31.931557,17.29,17.44,27287,0.633
250.759100,13.738455,19.46,19.08,12308,0.739
250.763580,13.400399,19.52,19.33,18940,0.674
250.775240,44.443919,18.38,18.23,10263,
250.780950,37.337562,19.57,19.12,9088,0.690
250.801430,27.577476,19.93,19.55,16327,0.509
250.827860,19.821108,19.80,19.21,6840,0.403
250.868900,40.034527,19.63,19.33,10084,
250.901660,23.539074,19.29,19.42,29116,
250.974870,32.042982,19.60,19.14,9917,0.486
250.987590,24.033698,19.42,19.24,18715,
251.030310,20.743262,20.05,19.54,8900,0.777
251.048260,33.019869,19.02,19.06,22076,0.622
251.066020,33.382412,19.60,19.50,18202,0.545
251.067640,22.894623,18.51,18.09,10080,
251.078620,38.708529,17.95,17.79,18681,0.499
251.081580,26.132905,20.56,20.02,8375,0.359
251.108610,24.105756,19.74,19.46,16595,0.733
251.138600,20.812110,19.05,18.95,20496,0.693
251.164970,19.598163,20.11,19.92,17728,0.573
251.185720,13.523838,20.28,20.36,30882,0.589
251.197030,42.480998,19.97,19.41,6390,
251.208710,20.691826,19.85,19.47,13839,0.583
251.212140,23.428201,18.29,18.18,22500,0.445
251.252210,21.249198,20.15,20.19,16221,0.809
251.279480,37.812927,20.17,20.06,19984,0.402
251.285800,29.391324,19.15,18.58,7079,0.416
251.307090,33.333882,20.08,20.06,21221,0.689
251.343290,24.651079,19.94,19.81,18287,0.624
251.357190,22.891561,19.49,19.62,27436,0.513
251.375070,38.270675,20.16,19.82,15623,0.516
251.407220,29.911701,18.49,18.07,13386,0.652
251.415660,30.992140,19.09,18.59,7122,
251.449450,40.972013,19.27,18.96,10082,
251.483150,28.877690,19.66,19.44,17067,0.595
251.489840,64.246768,19.11,18.70,9016,0.684
251.544850,44.556041,17.72,18.18,65032,0.582
251.550250,63.780546,19.36,19.52,24371,0.502
251.552200,23.402445,19.07,18.97,6350,
251.553620,26.541470,18.82,18.52,9631,0.716
251.565020,42.397025,18.73,18.41,8551,
251.565160,32.459444,20.26,20.26,17488,
251.591740,13.352239,19.43,19.64,39560,0.603
251.599500,28.036404,19.97,19.34,6558,0.850
251.607790,21.396022,20.38,19.93,13030,0.657
251.611060,22.445957,19.42,19.15,14991,
251.630620,21.856843,19.11,18.67,9598,0.679
251.637430,21.106451,20.42,19.99,14126,0.717
251.645050,35.496118,19.23,18.97,14592,0.459
251.666160,33.364712,19.86,19.84,20446,0.348
251.688430,20.117088,19.60,19.39,11210,
251.702350,35.587827,19.78,19.73,19347,0.767
251.706510,12.096416,18.73,19.13,80899,
251.761120,22.251609,20.52,20.10,8768,0.808
251.763480,37.152857,17.81,17.63,17872,
251.764340,24.858082,19.23,19.46,29647,0.641
251.804820,32.328803,20.40,20.12,15701,0.624
251.806180,11.898701,20.95,20.56,8313,0.872
251.861790,37.060300,20.55,20.10,8742,0.534
251.926180,31.620994,19.71,19.30,9524,0.685
251.942790,13.323174,17.73,17.97,35719,
251.960090,25.029079,19.48,18.96,6300,
251.965720,22.194132,20.15,20.27,14474,1.615
251.986300,36.685595,19.90,19.99,20844,0.624
251.991570,36.029909,19.21,19.16,6303,
252.004060,35.732104,20.31,19.92,9758,0.810
252.012930,23.562705,19.68,19.22,12197,0.650
252.040510,21.904784,20.52,20.17,11024,0.737
252.113520,19.355304,20.79,20.34,12362,0.708
252.124590,32.174975,18.38,18.34,20455,0.745
252.125370,23.770226,19.95,19.54,14588,0.627
252.127080,18.999704,19.25,18.78,7938,0.537
252.127440,23.127678,19.17,19.30,30036,0.619
252.147590,11.748264,19.16,19.10,20208,0.569
252.166100,43.864957,18.57,18.69,20233,0.820
252.172500,33.172756,18.99,18.85,11436,
252.201100,44.046083,18.37,18.54,26415,0.631
252.234980,35.724206,20.58,20.30,11460,1.015
252.242920,36.807073,18.13,17.67,9433,0.822
252.276410,38.975947,19.66,19.26,6300,
252.315860,20.065132,18.92,18.50,8534,0.539
252.356880,31.158993,19.05,18.42,9306,0.338
252.363510,21.457228,18.97,19.20,38124,
252.368400,12.278845,18.96,18.50,10338,0.646
252.400350,38.846711,18.93,19.01,17703,0.520
252.443060,32.528274,20.22,19.99,10433,
252.508140,18.886483,19.86,19.52,15470,0.533
252.509590,23.857730,19.52,19.09,12052,
252.509590,23.857730,19.52,19.09,12145,0.714
252.510720,42.047324,19.25,18.92,9739,0.918
252.521520,39.073986,18.65,18.74,7589,
252.528870,20.847123,19.69,19.83,20835,0.827
252.531240,19.899091,20.79,20.38,8920,0.733
252.551990,11.415870,18.69,19.11,47909,0.489
252.574500,18.687886,20.43,20.38,24173,0.662
252.585550,30.172572,18.46,18.11,11021,0.995
252.610420,13.701266,18.36,18.14,18408,0.574
252.621030,37.470412,20.23,19.76,13854,0.422
252.621560,38.105252,19.44,19.02,11884,0.584
252.624130,27.834035,19.07,19.21,35719,0.663
252.624610,34.190416,19.15,18.77,11921,
252.647810,35.968919,20.76,20.40,12034,
252.647810,35.968919,20.76,20.40,12177,1.039
252.647940,29.705079,19.49,19.20,13607,0.853
252.672980,12.262242,18.13,18.32,,
252.696110,13.449089,20.59,20.17,14495,0.479
252.701560,18.753768,18.58,18.94,53109,
252.715190,25.274478,19.37,19.07,17278,
252.738160,40.724251,17.51,17.65,20040,0.725
252.744510,33.805370,19.66,19.56,20939,0.427
252.761800,12.920253,15.85,15.72,19048,0.561
252.780850,22.868732,20.09,19.79,16672,0.595
252.801830,41.860880,18.69,18.82,6300,
252.815090,19.597006,20.24,19.76,13636,0.965
252.824450,36.917937,18.36,17.93,10746,0.736
252.831660,13.525743,20.12,19.86,10086,
252.870160,63.577311,18.59,18.21,14681,0.494
252.928170,35.507220,19.85,19.46,9589,
252.928170,35.507220,19.85,19.46,9585,0.899
252.931070,36.779919,18.98,19.09,12353,
252.931070,36.779919,18.98,19.09,12227,0.122
252.934740,32.830219,17.90,18.22,42282,0.544
252.957490,29.933526,18.91,19.21,31980,
252.983210,18.353563,17.98,17.97,14938,
252.984180,11.659578,20.84,20.35,8399,1.003
252.986120,25.132360,20.18,20.43,35669,0.654
253.015350,35.471059,19.65,19.23,18785,
253.015350,35.471059,19.65,19.23,18778,
253.018610,13.770403,19.84,18.95,6302,0.914
253.020000,13.306639,20.34,19.92,12953,0.591
253.020920,23.052400,19.59,19.18,15103,0.644
253.065840,31.050113,20.27,20.40,25378,0.554
253.075790,29.849432,19.97,19.53,11735,0.594
253.092380,32.370571,17.64,17.75,16822,0.751
253.109020,32.544242,18.24,18.30,29699,0.377
253.117740,23.459732,18.34,18.36,23640,0.798
253.146500,63.810032,20.33,19.97,16519,0.532
253.153310,35.577088,19.55,19.08,8655,
253.153310,35.577088,19.55,19.08,8761,0.702
253.169780,13.670857,20.94,19.98,6300,
253.190930,29.014773,18.68,18.64,12943,1.152
253.204550,33.579140,19.11,18.64,9593,
253.246490,20.545036,19.50,19.02,12209,0.585
253.249320,19.318485,20.64,20.39,18750,0.430
253.258120,30.189848,19.85,19.90,22692,0.749
253.270860,19.866524,18.58,18.24,13618,0.729
253.276110,19.084159,16.86,16.34,13973,0.409
253.283010,27.269512,18.82,18.96,29422,0.564
253.288290,11.229196,20.30,19.72,6312,
253.292490,12.877620,16.89,16.71,17962,0.564
253.305150,12.954764,19.19,18.82,13618,0.840
253.319010,36.826162,19.85,19.45,14000,
253.319010,36.826162,19.85,19.45,13636,0.563
253.328160,37.174221,16.58,16.50,19850,
253.328160,37.174221,16.58,16.50,19734,0.750
253.338870,25.539100,20.55,20.06,10909,0.561
253.357250,12.585149,20.03,20.50,94382,0.482
253.365520,27.506126,18.48,18.63,30472,0.615
253.378370,26.775254,20.51,20.03,11253,0.780
253.390000,20.054693,19.17,19.04,21419,0.563
253.405570,25.089022,20.92,20.44,21053,0.530
253.455370,40.628431,17.81,17.98,26681,0.491
253.455730,27.779799,18.63,18.67,23607,0.559
253.477400,25.294016,20.73,20.35,12556,
253.477460,25.294028,20.73,20.35,17367,0.581
253.481140,24.165068,20.69,20.28,14907,0.743
253.484540,62.914265,19.13,18.71,13340,0.630
253.502530,25.119339,19.68,19.21,11538,0.648
253.505950,21.505732,19.75,19.20,8407,0.504
253.530530,19.939971,19.75,19.54,16541,1.149
253.558000,12.729098,20.39,19.02,6303,
253.571940,19.649379,19.07,19.05,14789,
253.576010,30.409897,19.48,19.04,7147,
253.596700,36.062743,20.80,20.42,13842,
253.596700,36.062743,20.80,20.42,13408,0.533
253.603580,30.984750,19.71,19.64,19156,0.621
253.605810,24.275104,19.08,18.79,15250,0.591
253.622700,37.425467,20.30,19.85,6994,
253.622700,37.425467,20.30,19.85,6897,
253.630150,30.949844,19.35,18.89,7510,0.645
253.653570,31.965124,17.88,17.51,10080,
253.664130,35.541249,20.81,20.43,14664,
253.664130,35.541249,20.81,20.43,13892,0.477
253.664420,39.184268,20.57,20.26,9384,
253.698990,13.280903,19.60,19.16,9452,
253.707010,40.390318,18.98,18.74,16650,0.575
253.720360,36.104918,20.87,20.47,8947,
253.720360,36.104918,20.87,20.47,8970,1.023
253.721230,11.709687,19.03,18.89,19749,0.540
253.745890,11.933243,19.68,19.36,15389,0.673
253.746990,13.173589,20.48,19.14,6300,
253.756610,12.867274,20.77,20.28,9320,0.898
253.761200,12.477180,19.38,19.10,15436,0.690
253.768210,18.848649,19.63,18.88,6342,
253.782030,24.697300,17.23,17.00,17213,
253.782030,24.697313,17.23,17.00,17290,0.562
253.793850,34.148770,19.69,19.33,15085,
253.793850,34.148770,19.69,19.33,14815,0.556
253.800470,20.333089,20.33,20.17,20707,0.521
253.818800,19.944510,20.67,20.38,9304,
253.831660,35.298792,18.79,18.39,13225,
253.831660,35.298792,18.79,18.39,12854,0.758
253.836190,24.415766,19.39,19.72,49363,0.499
253.840070,27.046873,19.00,19.42,67380,0.466
253.846100,22.597907,18.65,19.01,56125,
253.868990,24.497561,20.33,20.27,20613,0.575
253.876920,37.680207,20.40,20.36,21724,
253.876920,37.680207,20.40,20.36,20724,0.390
253.878150,17.901471,20.67,20.23,13218,0.669
253.890010,24.687274,19.92,19.78,19244,
253.890020,24.687301,19.92,19.78,18162,0.540
253.891210,24.339745,20.52,20.06,12402,0.727
253.894340,12.563108,18.29,18.11,18221,0.598
253.900010,38.590968,19.88,19.81,18543,0.537
253.910450,37.379754,18.63,18.49,10217,
253.910450,37.379754,18.63,18.49,10231,
253.910450,37.379754,18.63,18.49,10428,
253.912190,25.562775,17.19,16.94,11141,1.288
253.928440,24.624070,19.76,19.34,12606,0.612
253.937820,18.813707,20.04,19.79,6516,
253.939290,40.698868,17.78,17.40,14733,0.622
253.981260,36.411932,18.56,18.12,9571,
253.981260,36.411932,18.56,18.12,9417,
253.981260,36.411932,18.56,18.12,9549,0.740
253.982480,26.763609,19.13,19.16,15584,0.439
253.997420,12.530559,17.15,16.84,13888,0.834
254.007100,25.791256,20.38,19.90,9884,0.823
254.016490,37.482874,19.23,19.35,14466,
254.016490,37.482874,19.23,19.35,14876,0.859
254.022300,12.345943,18.26,18.58,43373,0.564
254.037900,27.407315,19.66,19.06,10137,0.347
254.102490,37.151588,20.11,19.77,15432,
254.102490,37.151588,20.11,19.77,15570,0.290
254.107650,23.943888,19.56,18.97,6891,
254.107650,23.943888,19.56,18.97,6776,0.481
254.113710,23.413141,19.92,19.63,17178,0.547
254.114530,24.483474,20.48,20.15,14837,
254.114530,24.483481,20.48,20.15,19091,0.585
254.117120,19.385776,16.61,16.28,15287,0.542
254.124760,40.058408,19.95,19.47,6958,
254.189580,18.410474,20.88,20.31,12578,0.795
254.214390,24.634090,19.92,19.72,18019,
254.220430,33.255819,20.52,20.08,14767,0.885
254.220430,33.255819,20.52,20.08,14889,
254.237710,40.641194,16.99,17.14,27481,0.542
254.247220,39.421129,19.00,19.11,17610,0.823
254.249620,31.209282,19.92,19.54,14806,0.491
254.254320,30.444514,19.07,18.67,13081,0.710
254.259430,24.533081,20.79,20.40,10178,0.431
254.291030,26.970620,19.39,19.02,8275,0.647
254.295970,39.467071,20.30,20.03,15672,0.507
254.296810,19.636514,20.22,20.03,21603,0.224
254.311980,37.253756,18.46,18.03,9405,
254.311980,37.253756,18.46,18.03,9463,0.715
254.347210,38.911994,20.28,20.01,15551,0.577
254.380010,12.020806,20.28,19.99,12834,0.674
254.407970,62.017252,18.72,18.65,21176,
254.407970,62.017252,18.72,18.65,21705,0.511
254.414170,19.209428,19.45,19.79,48462,0.415
254.416820,24.242580,22.84,20.87,6304,
254.423300,37.640056,19.98,19.52,10084,
254.445950,62.738183,19.30,18.87,14241,0.544
254.459230,39.154086,19.58,19.93,36628,0.580
254.509710,39.269763,20.13,19.41,6300,
254.520160,41.050480,20.48,20.01,10822,0.482
254.551120,37.391111,20.73,20.35,9842,
254.551120,37.391111,20.73,20.35,9676,0.810
254.552590,38.345171,17.83,17.82,21456,0.616
254.564710,36.637787,19.62,19.16,11136,
254.564710,36.637787,19.62,19.16,10848,0.786
254.568130,22.179052,19.20,18.58,6544,0.469
254.569670,19.803903,20.34,20.05,13737,0.796
254.573990,29.173545,19.20,18.68,14149,0.457
254.575180,40.694158,18.93,18.54,14351,0.584
254.578210,63.471872,19.99,20.05,21141,0.610
254.579230,27.986760,19.83,19.50,14404,0.564
254.580480,31.374688,17.84,17.80,19945,0.583
254.592210,28.437570,20.53,20.35,16492,0.584
254.597830,17.522642,16.57,16.55,20896,0.794
254.604500,19.877954,19.53,19.39,19858,0.493
254.639680,24.956551,19.68,19.22,14004,0.626
254.705760,18.029175,19.07,19.14,27302,0.372
254.712970,34.314794,15.75,16.16,56439,
254.712970,34.314794,15.75,16.16,57931,0.614
254.723160,38.525474,20.08,19.66,14810,
254.743200,23.378226,20.38,19.90,12950,0.556
254.744600,18.107659,18.82,18.84,16873,
254.759680,19.005032,17.01,17.03,24901,0.585
254.827910,18.781623,20.12,20.00,19897,0.453
254.831230,19.614559,18.92,18.59,16530,0.550
